
mechdef_inner_sphere_standard_IS-L_Sqd6,Mech,2,5
mechdef_inner_sphere_standard_IS-FL_Sqd6,Mech,2,5
mechdef_inner_sphere_standard_IS-MTR_Sqd6,Mech,2,5
mechdef_inner_sphere_standard_IS-TAG_Sqd6,Mech,2,5
mechdef_inner_sphere_standard_IS-STL_Sqd6,Mech,2,5
mechdef_inner_sphere_standard_IS-RF_Sqd6,Mech,2,5
mechdef_longinus_LNG-GSS_Sqd6,Mech,2,10
mechdef_longinus_LNG-GSS,Mech,2,5
mechdef_phalanx_PX-A_Sqd6,Mech,2,10
mechdef_phalanx_PX-C,Mech,2,5
mechdef_purifier_PUR-ERL,Mech,2,5
mechdef_purifier_PUR-PPC,Mech,2,5
