itemCollection_shopItems_electronicsProgression,,,
Gear_FCS_Breaching,Upgrade,1,1
Gear_FCS_Flak,Upgrade,1,3
Gear_FCS_GaussPlus,Upgrade,1,1
Gear_BAP,Upgrade,1,3
Gear_Bloodhound_AP,Upgrade,1,1
Gear_C3,Upgrade,1,5
Gear_C3_Master,Upgrade,1,3
Gear_Guardian_ECM,Upgrade,1,3
Gear_Angel_ECM,Upgrade,1,1
Weapon_Laser_TAG,Weapon,1,5
Ammo_AmmunitionBox_Narc_ECM,AmmunitionBox,3,5
Ammo_AmmunitionBox_Narc_Haywire,AmmunitionBox,3,5
Ammo_AmmunitionBox_ListenKill_LRM,AmmunitionBox,3,3
Ammo_AmmunitionBox_ListenKill_LRM_half,AmmunitionBox,3,5
Ammo_AmmunitionBox_ListenKill_SRM,AmmunitionBox,3,3
Ammo_AmmunitionBox_ListenKill_SRM_half,AmmunitionBox,3,5
Gear_FCS_ArtemisII,Upgrade,1,5
Gear_FCS_ArtemisIII,Upgrade,1,5
Gear_FCS_ARTIV,Upgrade,1,3
Gear_FCS_AC2,Upgrade,1,3
Gear_FCS_MachineGun,Upgrade,1,3
Gear_FCS_Flamer,Upgrade,1,3
Gear_FCS_Gauss,Upgrade,1,3
Gear_FCS_Recoil,Upgrade,1,3
Gear_FCS_Autocannon,Upgrade,1,3
Gear_FCS_Predator,Upgrade,1,1
Gear_FCS_Improved,Upgrade,1,1
Gear_Sensors_Recon,Upgrade,1,3
Special_AdvancedOptics_MK2,Upgrade,1,5
Gear_FCS_Headshot,Upgrade,1,1
Gear_FCS_Recoil,Upgrade,1,3
Special_AdvancedOptics_MK3,Upgrade,1,5
Gear_ECM,Upgrade,1,3
Gear_EWS,Upgrade,1,3
Gear_Generic_AP,Upgrade,1,3
Gear_UAV,Upgrade,1,5
Weapon_SRM_SRM_NARC,Weapon,1,3
Ammo_AmmunitionBox_Narc_Beacon,AmmunitionBox,3,5
