"chassisdef_angrboda_MCII-AN.Description.Details";"Developed by Clan Hells Horses as an insult to Clan Diamond Shark is this variant of the Mad Cat MKII designed to carry a pair of their newly developed experimental RAC5, bringing Sorrow upon any who dare stand in its Way.\n\n<b><color=#e62e00>Quirk: Accurate Weapon - AC</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.29</color></b>";"Developed by Clan Hells Horses as an insult to Clan Diamond Shark is this variant of the Mad Cat MKII designed to carry a pair of their newly developed experimental RAC5, bringing Sorrow upon any who dare stand in its Way.

<b><color=#e62e00>Склонность: Точное оружие - AC</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.29</color></b>";;"#000000";"#FFFFFF"
"chassisdef_angrboda_MCII-AN.StockRole";"Elite BattleMech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_angrboda_MCII-AN.YangsThoughts";"Developed by Clan Hells Horses as an insult to Clan Diamond Shark is this variant of the Mad Cat MKII designed to carry a pair of their newly developed experimental RAC5, bringing Sorrow upon any who dare stand in its Way.";"Developed by Clan Hells Horses as an insult to Clan Diamond Shark is this variant of the Mad Cat MKII designed to carry a pair of their newly developed experimental RAC5, bringing Sorrow upon any who dare stand in its Way.";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-S7.Description.Details";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. This particular Anubis was fully customized by an unknown Mechwarrior for the Solaris arenas. All the weapons and electronics have been overhauled to feature dual Improved ATM-6 systems and a pair of ER Medium Pulse Lasers. \n\n<b><color=#e62e00>Quirk: Nimble</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.03</color></b>";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. This particular Anubis was fully customized by an unknown Mechwarrior for the Solaris arenas. All the weapons and electronics have been overhauled to feature dual Improved ATM-6 systems and a pair of ER Medium Pulse Lasers. 

<b><color=#e62e00>Склонность: Шустрый</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.03</color></b>";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-S7.StockRole";"Arena Anubis";"Anubis для арены";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-S7.YangsThoughts";"Boss, some arena Mechwarrior has put some serious upgrades into this thing. They upgraded the already good stealth systems, weapons, and even threw on jump jets!";"Boss, some arena Mechwarrior has put some serious upgrades into this thing. They upgraded the already good stealth systems, weapons, and even threw on jump jets!";;"#000000";"#FFFFFF"
"chassisdef_athena_ARC-XR.Description.Details";"The Athena is a stealthed heavy fire support platform, based upon the Word of Blake Archer 9W, developed to assist in Black Ops and plausible deniability does it carry a hyperspecialized Warfare Suite that takes over the Mech's passive Computers coupled with a Void Signature Systems.\n\n<b><color=#e62e00>Quirk: Command Mech</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.21</color></b>";"The Athena is a stealthed heavy fire support platform, based upon the Word of Blake Archer 9W, developed to assist in Black Ops and plausible deniability does it carry a hyperspecialized Warfare Suite that takes over the Mech's passive Computers coupled with a Void Signature Systems.

<b><color=#e62e00>Склонность: Командирский мех</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.21</color></b>";;"#000000";"#FFFFFF"
"chassisdef_athena_ARC-XR.StockRole";"Prototype Fire Support";"Огневая поддержка / Прототип";;"#000000";"#FFFFFF"
"chassisdef_athena_ARC-XR.YangsThoughts";"The Athena is a Stealthed Heavy fire support Platform, based upon the Word of Blake Archer 9W, developed to assist in Black Ops and plausible deniability does it carry a hyperspecialized Warfare Suite that takes over the Mech's passive Computers coupled with a Void Signature Systems.";"The Athena is a Stealthed Heavy fire support Platform, based upon the Word of Blake Archer 9W, developed to assist in Black Ops and plausible deniability does it carry a hyperspecialized Warfare Suite that takes over the Mech's passive Computers coupled with a Void Signature Systems.";;"#000000";"#FFFFFF"
"chassisdef_axman_AXM-S7X.Description.Details";"Developed by Team Banzai as the big brother of the highly successful Hatchetman, the Axman was designed exclusively to be a 'Mech killer. The Axman was also intended as a symbol of solidarity throughout the Federated Commonwealth by using components that were produced in Davion, Steiner, and even former Liao space.\n\n<b><color=#e62e00>Quirk: Accurate Weapon - HandHeld</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.15</color></b>";"Developed by Team Banzai as the big brother of the highly successful Hatchetman, the Axman was designed exclusively to be a 'Mech killer. The Axman was also intended as a symbol of solidarity throughout the Federated Commonwealth by using components that were produced in Davion, Steiner, and even former Liao space.

<b><color=#e62e00>Склонность: Точное оружие - HandHeld</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.15</color></b>";;"#000000";"#FFFFFF"
"chassisdef_axman_AXM-S7X.StockRole";"Brawler & Skirmisher";"Борец застрельщик";;"#000000";"#FFFFFF"
"chassisdef_axman_AXM-S7X.YangsThoughts";"Developed by Team Banzai as the big brother of the highly successful Hatchetman, the Axman was designed exclusively to be a 'Mech killer. The Axman was also intended as a symbol of solidarity throughout the Federated Commonwealth by using components that were produced in Davion, Steiner, and even former Liao space.";"Developed by Team Banzai as the big brother of the highly successful Hatchetman, the Axman was designed exclusively to be a 'Mech killer. The Axman was also intended as a symbol of solidarity throughout the Federated Commonwealth by using components that were produced in Davion, Steiner, and even former Liao space.";;"#000000";"#FFFFFF"
"chassisdef_baba_yaga_AS7-DX.Description.Details";"Recovered and rebuilt by VENS by order of a rather wealthy merc client, this Prototype Atlas 3 was designed to be even more intimdating. According to her wishes, it boasts superior agility barely seen in its class.\n\n<b><color=#e62e00>Quirk: Intimidating</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.26</color></b>";"Recovered and rebuilt by VENS by order of a rather wealthy merc client, this Prototype Atlas 3 was designed to be even more intimdating. According to her wishes, it boasts superior agility barely seen in its class.

<b><color=#e62e00>Склонность: Наводящий ужас</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.26</color></b>";;"#000000";"#FFFFFF"
"chassisdef_baba_yaga_AS7-DX.StockRole";"Wood Witch";"Ведьма с метлой";;"#000000";"#FFFFFF"
"chassisdef_baba_yaga_AS7-DX.YangsThoughts";"Recovered and rebuilt by VENS by order of a rather wealthy merc client, this Prototype Atlas 3 was designed to be even more intimdating. According to her wishes, it boasts superior agility barely seen in its class.";"Recovered and rebuilt by VENS by order of a rather wealthy merc client, this Prototype Atlas 3 was designed to be even more intimdating. According to her wishes, it boasts superior agility barely seen in its class.";;"#000000";"#FFFFFF"
"chassisdef_Basilisk_CPLT-S7.Description.Details";"The Basilisk is an agile Fire Support Platform, able to dish out high damage at extreme ranges while staying relatively safe itself, some refer to it as a Mad Catapult.\n\n<b><color=#e62e00>Quirk: Improved Lifesupport</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.19</color></b>";"The Basilisk is an agile Fire Support Platform, able to dish out high damage at extreme ranges while staying relatively safe itself, some refer to it as a Mad Catapult.

<b><color=#e62e00>Склонность: Кабина с удобствами</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.19</color></b>";;"#000000";"#FFFFFF"
"chassisdef_Basilisk_CPLT-S7.StockRole";"Elite Battlemech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_Basilisk_CPLT-S7.YangsThoughts";"The Basilisk is an agile Fire Support Platform, able to dish out high damage at extreme ranges while staying relatively safe itself, some refer to it as a Mad Catapult.";"The Basilisk is an agile Fire Support Platform, able to dish out high damage at extreme ranges while staying relatively safe itself, some refer to it as a Mad Catapult.";;"#000000";"#FFFFFF"
"chassisdef_Behemoth_KGC-B.Description.Details";"The Behemoth, named after Terran mythology, this 'Mech is designed to withstand more punishment than any other 'Mech conceivable while bringing its 2 LBX20's to bear.\n\n<b><color=#e62e00>Quirk: Stable</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.26</color></b>";"The Behemoth, named after Terran mythology, this 'Mech is designed to withstand more punishment than any other 'Mech conceivable while bringing its 2 LBX20's to bear.

<b><color=#e62e00>Склонность: Устойчивый</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.26</color></b>";;"#000000";"#FFFFFF"
"chassisdef_Behemoth_KGC-B.StockRole";"Elite BattleMech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_Behemoth_KGC-B.YangsThoughts";"The Behemoth, named after Terran mythology, this 'Mech is designed to withstand more punishment than any other 'Mech conceivable while bringing its 2 LBX20's to bear.";"The Behemoth, named after Terran mythology, this 'Mech is designed to withstand more punishment than any other 'Mech conceivable while bringing its 2 LBX20's to bear.";;"#000000";"#FFFFFF"
"chassisdef_desperado_GTL-S7.Description.Details";"Based on recovered blueprints from the fabled 'Guerilla' was this Gauntlet Commissioned, designed with mobility and long standing firepower in mind does it employ a Chameleon Light Polarisation Shield and a Torso Mounted Interface System.\n\n<b><color=#e62e00>Quirk: Adv. M.A.S.C.</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.13</color></b>";"Based on recovered blueprints from the fabled 'Guerilla' was this Gauntlet Commissioned, designed with mobility and long standing firepower in mind does it employ a Chameleon Light Polarisation Shield and a Torso Mounted Interface System.

<b><color=#e62e00>Склонность: Улучшенный M.A.S.C.</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.13</color></b>";;"#000000";"#FFFFFF"
"chassisdef_desperado_GTL-S7.StockRole";"Mobile Striker";"Мобильный налётчик";;"#000000";"#FFFFFF"
"chassisdef_desperado_GTL-S7.YangsThoughts";"Based on recovered blueprints from the fabled 'Guerilla' was this Gauntlet Commissioned, designed with mobility and long standing firepower in mind does it employ a Chameleon Light Polarisation Shield and a Torso Mounted Interface System.";"Based on recovered blueprints from the fabled 'Guerilla' was this Gauntlet Commissioned, designed with mobility and long standing firepower in mind does it employ a Chameleon Light Polarisation Shield and a Torso Mounted Interface System.";;"#000000";"#FFFFFF"
"chassisdef_dirge_LMT-S7.Description.Details";"The Dirge is a custom made variant of the Lament designed for brutal Solaris 7 combat.\n\n<b><color=#e62e00>Quirk: Accurate Weapon - Gauss</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.22</color></b>";"The Dirge is a custom made variant of the Lament designed for brutal Solaris 7 combat.

<b><color=#e62e00>Склонность: Точное оружие - Gauss</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.22</color></b>";;"#000000";"#FFFFFF"
"chassisdef_dirge_LMT-S7.StockRole";"RISC Elite";"RISC / Элита";;"#000000";"#FFFFFF"
"chassisdef_dirge_LMT-S7.YangsThoughts";"Being developed in 3147 by the Republic of the Sphere, this variant is based on the LMT-2R. The 2R is a experimental Drone Command Unit.";"Being developed in 3147 by the Republic of the Sphere, this variant is based on the LMT-2R. The 2R is a experimental Drone Command Unit.";;"#000000";"#FFFFFF"
"chassisdef_dragon_DRG-7TROG.Description.Details";"Hailing from a Kuritan Gamesworld this Dragon got redesigned to spit fire and destruction upon its enemy causing the crowd to go fiery wild.\n\n<b><color=#e62e00>Quirk: Stable</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.06</color></b>";"Hailing from a Kuritan Gamesworld this Dragon got redesigned to spit fire and destruction upon its enemy causing the crowd to go fiery wild.

<b><color=#e62e00>Склонность: Устойчивый</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.06</color></b>";;"#000000";"#FFFFFF"
"chassisdef_dragon_DRG-7TROG.StockRole";"Firewalker";"Огнестойкий";;"#000000";"#FFFFFF"
"chassisdef_dragon_DRG-7TROG.YangsThoughts";"Hailing from a Kuritan Gamesworld this Dragon got redesigned to spit fire and destruction upon it's Enemy causing the crowd to go fiery wild.";"Hailing from a Kuritan Gamesworld this Dragon got redesigned to spit fire and destruction upon it's Enemy causing the crowd to go fiery wild.";;"#000000";"#FFFFFF"
"chassisdef_Echidnae_GRF-S7.Description.Details";"The Echidnae is one of the most rare and powerful Battlemech's, equipped with carefully preserved LosTech is it able to quickly strike hard and suppress the opposition.\n\n<b><color=#e62e00>Quirk: Command Mech</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.17</color></b>";"The Echidnae is one of the most rare and powerful Battlemech's, equipped with carefully preserved LosTech is it able to quickly strike hard and suppress the opposition.

<b><color=#e62e00>Склонность: Командирский мех</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.17</color></b>";;"#000000";"#FFFFFF"
"chassisdef_Echidnae_GRF-S7.StockRole";"Elite Battlemech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_Echidnae_GRF-S7.YangsThoughts";"The Echidnae is one of the most rare and powerful Battlemech's, equipped with carefully preserved LosTech is it able to quickly strike hard and suppress the opposition.";"The Echidnae is one of the most rare and powerful Battlemech's, equipped with carefully preserved LosTech is it able to quickly strike hard and suppress the opposition.";;"#000000";"#FFFFFF"
"chassisdef_erinya_COM-ERI.Description.Details";"This 'Commando' was found in a Deep Periphery Weapons Cache, named after the Furies of Terran Mythology, it packs a surprisingly mean punch for it's size.\n\n<b><color=#e62e00>Quirk: Improved Cooling Jacket - PPC</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.13</color></b>";"This 'Commando' was found in a Deep Periphery Weapons Cache, named after the Furies of Terran Mythology, it packs a surprisingly mean punch for it's size.

<b><color=#e62e00>Склонность: Улучшенное охлаждение - PPC</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.13</color></b>";;"#000000";"#FFFFFF"
"chassisdef_erinya_COM-ERI.StockRole";"Elite Battlemech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_erinya_COM-ERI.YangsThoughts";"This 'Commando' was found in a Deep Periphery Weapons Cache, named after the Furies of Terran Mythology, it packs a surprisingly mean punch for it's size.";"This 'Commando' was found in a Deep Periphery Weapons Cache, named after the Furies of Terran Mythology, it packs a surprisingly mean punch for it's size.";;"#000000";"#FFFFFF"
"chassisdef_Eris_TDR-E5.Description.Details";"The Eris, named after the Terran Goddess of Chaos and Strife, is capable of delivering a stunning long range blow that can unexpectedly crush all but the most capable Combatants.\n\n<b><color=#e62e00>Quirk: Multi Trac</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.18</color></b>";"The Eris, named after the Terran Goddess of Chaos and Strife, is capable of delivering a stunning long range blow that can unexpectedly crush all but the most capable Combatants.

<b><color=#e62e00>Склонность: Многоцелевой залп</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.18</color></b>";;"#000000";"#FFFFFF"
"chassisdef_Eris_TDR-E5.StockRole";"Elite Battlemech";"Элитный боевой мех";;"#000000";"#FFFFFF"
"chassisdef_Eris_TDR-E5.YangsThoughts";"The Eris, named after the Terran Goddess of Chaos and Strife, is capable of delivering a stunning long range blow that can unexpectedly crush all but the most capable Combatants.";"The Eris, named after the Terran Goddess of Chaos and Strife, is capable of delivering a stunning long range blow that can unexpectedly crush all but the most capable Combatants.";;"#000000";"#FFFFFF"
"chassisdef_ex_mortis_PNT-P.Description.Details";"This 'Panther' has all kinds of weird scribbles on it. They seem to be praising something called 'The Book of the Dead' and 'Naturom Demonto.' I just have to assume whatever idiot got their hands on it was stuck in some Cabin too long.\n\n<b><color=#e62e00>Quirk: Distracting</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.09</color></b>";"This 'Panther' has all kinds of weird scribbles on it. They seem to be praising something called 'The Book of the Dead' and 'Naturom Demonto.' I just have to assume whatever idiot got their hands on it was stuck in some Cabin too long.

<b><color=#e62e00>Склонность: Устрашающий</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.09</color></b>";;"#000000";"#FFFFFF"
"chassisdef_ex_mortis_PNT-P.StockRole";"Chosen One";"Избранный";;"#000000";"#FFFFFF"
"chassisdef_ex_mortis_PNT-P.YangsThoughts";"This 'Panther' has all kinds of weird scribbles on it. They seem to be praising something called 'The Book of the Dead' and 'Naturom Demonto.' I just have to assume whatever idiot got their hands on it was stuck in some Cabin too long.";"This 'Panther' has all kinds of weird scribbles on it. They seem to be praising something called 'The Book of the Dead' and 'Naturom Demonto.' I just have to assume whatever idiot got their hands on it was stuck in some Cabin too long.";;"#000000";"#FFFFFF"
"chassisdef_executionier_HGN-EXb.Description.Details";"The 'Vollstrecker', or Executioner, is a Steiner Elite Battlemech, agile like a medium 'Mech and armed to the Teeth, is this a true Lyran Military doctrine Scout.\n\n<b><color=#e62e00>Quirk: Reinforced Legs</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.25</color></b>";"The 'Vollstrecker', or Executioner, is a Steiner Элитный боевой мех, agile like a medium 'Mech and armed to the Teeth, is this a true Lyran Military doctrine Scout.

<b><color=#e62e00>Склонность: Усиленные ноги</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.25</color></b>";;"#000000";"#FFFFFF"
"chassisdef_executionier_HGN-EXb.StockRole";"Recon";"Разведка";;"#000000";"#FFFFFF"
"chassisdef_executionier_HGN-EXb.YangsThoughts";"The 'Vollstrecker', or Executioner, is a Steiner Elite Battlemech, agile like a medium 'Mech and armed to the Teeth, is this a true Lyran Military doctrine Scout.";"The 'Vollstrecker', or Executioner, is a Steiner Элитный боевой мех, agile like a medium 'Mech and armed to the Teeth, is this a true Lyran Military doctrine Scout.";;"#000000";"#FFFFFF"
