RT_Wartech_Upgrades_Clan,,,
Gear_CASE,Upgrade,1,5
Gear_Engine_XL,HeatSink,1,3
Gear_Engine_XL_Clan,HeatSink,1,2
Gear_Armor_FerroFibrous,Upgrade,1,4
Gear_Armor_FerroFibrous_Clan,Upgrade,1,3
Gear_Structure_EndoSteel,Upgrade,1,3
Gear_Structure_EndoSteel_Clan,Upgrade,1,2
Gear_HeatSinkKit_Double,HeatSink,1,4
Gear_HeatSinkKit_Double_Clan,HeatSink,1,3
Gear_HeatSinkKit_Radical_Clan,HeatSink,1,1
Gear_Probe_Active_Clan,Upgrade,1,2
Gear_Probe_BeagleActiveProbe,Upgrade,1,3
Gear_ECM_Guardian_Clan,Upgrade,1,2
Gear_ECM_Guardian,Upgrade,1,3
Gear_MASC,Upgrade,1,3
Gear_MASC_Clan,Upgrade,1,2
