
mechdef_black_rose_BRO-2A,MechPart,1,3
mechdef_narayana_NRY-O,MechPart,1,3
mechdef_narayana_NRY-OA,MechPart,1,3
mechdef_narayana_NRY-OB,MechPart,1,3
mechdef_narayana_NRY-OC,MechPart,1,3
mechdef_narayana_NRY-OD,MechPart,1,3
mechdef_narayana_NRY-OE,MechPart,1,3
mechdef_black_rose_BRO-3R,MechPart,1,2
mechdef_black_rose_BRO-4D,MechPart,1,2
mechdef_stone_giant_SG11-D,MechPart,1,2
mechdef_stone_giant_SG11-D-TC,MechPart,1,2
mechdef_stone_giant_SG11-E,Mech,1,1
mechdef_stone_giant_SG11-Er,Mech,1,1
mechdef_stone_giant_SG11-M,MechPart,1,2
mechdef_wannu_WNU-O,MechPart,1,2
mechdef_wannu_WNU-OA,MechPart,1,2
mechdef_wannu_WNU-OB,MechPart,1,2
mechdef_wannu_WNU-OD,MechPart,1,2
