itemCollection_shopitems_capella,,,
mechdef_inner_sphere_standard_IS-L,Mech,4,1
mechdef_inner_sphere_standard_IS-FL,Mech,4,1
mechdef_inner_sphere_standard_IS-MTR,Mech,4,1
mechdef_inner_sphere_standard_IS-TAG,Mech,4,1
mechdef_inner_sphere_standard_IS-MG,Mech,4,1
mechdef_thunder_THR-1L,Mech,1,1
mechdef_firestarter_FS9-O,Mech,1,1
mechdef_firestarter_FS9-OA,Mech,1,1
mechdef_firestarter_FS9-OB,Mech,1,1
mechdef_firestarter_FS9-OC,Mech,1,1
mechdef_firestarter_FS9-OD,Mech,1,1
mechdef_firestarter_FS9-OE,Mech,1,1
mechdef_firestarter_FS9-OF,Mech,1,1
mechdef_vindicator_VND-3L,Mech,1,1
