"ThreeWayBattle_HotPursuit.contractName";"Hot Pursuit";"Hot Pursuit";;;
"ThreeWayBattle_HotPursuit.dialogueList0.dialogueContent0.words";"We're going in blind, Commander—no time to prepare terrain intel. Meyer, can you see the target lance?";"We're going in blind, Commander—no time to prepare terrain intel. Meyer, can you see the target lance?";;;
"ThreeWayBattle_HotPursuit.dialogueList0.dialogueContent1.words";"Affirmative, XO, I've got them in sight. They're right... about...";"Affirmative, XO, I've got them in sight. They're right... about...";;;
"ThreeWayBattle_HotPursuit.dialogueList0.dialogueContent2.words";"...Here.";"...Here.";;;
"ThreeWayBattle_HotPursuit.dialogueList0.dialogueContent3.words";"Hit them hard and get the hell out of there, Commander. I have a bad feeling about this one.";"Hit them hard and get the hell out of there, Commander. I have a bad feeling about this one.";;;
"ThreeWayBattle_HotPursuit.dialogueList0.dialogueContent4.words";"Speaking of getting the hell out of there: when you're ready to evac, Commander, I'll pick you up here.";"Speaking of getting the hell out of there: when you're ready to evac, Commander, I'll pick you up here.";;;
"ThreeWayBattle_HotPursuit.dialogueList1.dialogueContent0.words";"I knew this whole setup was sketchy. Gonna have words with the {TEAM_EMP.FactionDef.Demonym} rep about sending us in without complete intel.";"I knew this whole setup was sketchy. Gonna have words with the {TEAM_EMP.FactionDef.Demonym} rep about sending us in without complete intel.";;;
"ThreeWayBattle_HotPursuit.dialogueList10.dialogueContent0.words";"Primary targets are down, Commander. Get the hell out of there before you're completely overrun.";"Primary targets are down, Commander. Get the hell out of there before you're completely overrun.";;;
"ThreeWayBattle_HotPursuit.dialogueList10.dialogueContent1.words";"I'm headed in fast and low, Commander. The LZ is hot, so don't keep me waiting.";"I'm headed in fast and low, Commander. The LZ is hot, so don't keep me waiting.";;;
"ThreeWayBattle_HotPursuit.dialogueList11.dialogueContent0.words";"There's the {TEAM_TAR.FactionDef.Demonym} bounty hunters, Commander. Still no response, so expect to be fired on.";"There's the {TEAM_TAR.FactionDef.Demonym} bounty hunters, Commander. Still no response, so expect to be fired on.";;;
"ThreeWayBattle_HotPursuit.dialogueList11.dialogueContent1.words";"Engage, but watch you don't get caught between them and the targets.";"Engage, but watch you don't get caught between them and the targets.";;;
"ThreeWayBattle_HotPursuit.dialogueList12.dialogueContent0.words";"The hostile {TEAM_HOST.FactionDef.Demonym} lance has arrived!";"The hostile {TEAM_HOST.FactionDef.Demonym} lance has arrived!";;;
"ThreeWayBattle_HotPursuit.dialogueList12.dialogueContent1.words";"Our Employer has offered a bonus if we eliminate this group as well.";"Our Employer has offered a bonus if we eliminate this group as well.";;;
"ThreeWayBattle_HotPursuit.dialogueList13.dialogueContent0.words";"All our objectives are complete, cover our withdraw, Commander.";"All our objectives are complete, cover our withdraw, Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList14.dialogueContent0.words";"All our objectives are complete, cover our withdraw, Commander.";"All our objectives are complete, cover our withdraw, Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList14.dialogueContent1.words";"We won't get paid for covering their evac if we leave before them, plan accordingly Commander.";"We won't get paid for covering their evac if we leave before them, plan accordingly Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList15.dialogueContent0.words";"Thanks for the assist, we're clear.";"Thanks for the assist, we're clear.";;;
"ThreeWayBattle_HotPursuit.dialogueList16.dialogueContent0.words";"Thanks for the assist, we're clear.";"Thanks for the assist, we're clear.";;;
"ThreeWayBattle_HotPursuit.dialogueList17.dialogueContent0.words";"That's it Commander, we did what we came here to do. Come on home.";"That's it Commander, we did what we came here to do. Come on home.";;;
"ThreeWayBattle_HotPursuit.dialogueList18.dialogueContent0.words";"That's it Commander, we did what we came here to do. Come on home.";"That's it Commander, we did what we came here to do. Come on home.";;;
"ThreeWayBattle_HotPursuit.dialogueList18.dialogueContent1.words";"We won't get paid for covering their evac if we leave before them, plan accordingly Commander.";"We won't get paid for covering their evac if we leave before them, plan accordingly Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList19.dialogueContent0.words";"We're clear of the AO, thanks Commander.";"We're clear of the AO, thanks Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList2.dialogueContent0.words";"I'm not sure what the hell happened there, Commander, but I'm going to have some words with the {TEAM_EMP.FactionDef.Demonym} rep about pre-mission briefings.";"I'm not sure what the hell happened there, Commander, but I'm going to have some words with the {TEAM_EMP.FactionDef.Demonym} rep about pre-mission briefings.";;;
"ThreeWayBattle_HotPursuit.dialogueList20.dialogueContent0.words";"We're clear of the AO, thanks Commander.";"We're clear of the AO, thanks Commander.";;;
"ThreeWayBattle_HotPursuit.dialogueList21.dialogueContent0.words";"Heads up Commander, its a hostile {TEAM_TAR_ALLY.FactionDef.Demonym} lance!";"Heads up Commander, its a hostile {TEAM_TAR_ALLY.FactionDef.Demonym} lance!";;;
"ThreeWayBattle_HotPursuit.dialogueList21.dialogueContent1.words";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";;;
"ThreeWayBattle_HotPursuit.dialogueList22.dialogueContent0.words";"Heads up Commander, its a hostile {TEAM_TAR_ALLY.FactionDef.Demonym} lance!  ";"Heads up Commander, its a hostile {TEAM_TAR_ALLY.FactionDef.Demonym} lance!  ";;;
"ThreeWayBattle_HotPursuit.dialogueList22.dialogueContent1.words";"Our Employer has offered a bonus if we eliminate this group as well.";"Our Employer has offered a bonus if we eliminate this group as well.";;;
"ThreeWayBattle_HotPursuit.dialogueList23.dialogueContent0.words";"Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander!";"Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander!";;;
"ThreeWayBattle_HotPursuit.dialogueList23.dialogueContent1.words";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";;;
"ThreeWayBattle_HotPursuit.dialogueList24.dialogueContent0.words";"Another {TEAM_TAR.FactionDef.Demonym} lance on the field, Commander. It's getting awfully crowded out there.";"Another {TEAM_TAR.FactionDef.Demonym} lance on the field, Commander. It's getting awfully crowded out there.";;;
"ThreeWayBattle_HotPursuit.dialogueList24.dialogueContent1.words";"I think we pissed them off, folks.";"I think we pissed them off, folks.";;;
"ThreeWayBattle_HotPursuit.dialogueList24.dialogueContent2.words";"Agreed. Commander, those new contacts are <i>optional</i> and there's no bonus for taking them out. This situation is falling apart rapidly; recommend you finish up and get to the LZ as quickly as possible.";"Agreed. Commander, those new contacts are <i>optional</i> and there's no bonus for taking them out. This situation is falling apart rapidly; recommend you finish up and get to the LZ as quickly as possible.";;;
"ThreeWayBattle_HotPursuit.dialogueList25.dialogueContent0.words";"More {TEAM_TAR.FactionDef.Demonym} forces on the field.";"More {TEAM_TAR.FactionDef.Demonym} forces on the field.";;;
"ThreeWayBattle_HotPursuit.dialogueList25.dialogueContent1.words";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";"Our Employer has kindly added destroying this group to our objectives. If we want to get paid we need to take them out.";;;
"ThreeWayBattle_HotPursuit.dialogueList26.dialogueContent0.words";"Mercenary commander: you've just made a serious mistake.";"Mercenary commander: you've just made a serious mistake.";;;
"ThreeWayBattle_HotPursuit.dialogueList26.dialogueContent1.words";"That's ominous.";"That's ominous.";;;
"ThreeWayBattle_HotPursuit.dialogueList26.dialogueContent2.words";"Stow it, Meyer. Commander, looks like a reinforcement lance. We're not getting paid to fight the reinforcements, so engage at your discretion.";"Stow it, Meyer. Commander, looks like a reinforcement lance. We're not getting paid to fight the reinforcements, so engage at your discretion.";;;
"ThreeWayBattle_HotPursuit.dialogueList26.dialogueContent3.words";"We're not getting <i>paid</i>? I say we clean up the primaries and get the hell out of here. I'll be on station, boss.";"We're not getting <i>paid</i>? I say we clean up the primaries and get the hell out of here. I'll be on station, boss.";;;
"ThreeWayBattle_HotPursuit.dialogueList3.dialogueContent0.words";"New contacts on sensors, Commander. These units don't match {TEAM_TAR.FactionDef.ShortName} signatures. We've got a new player on the field.";"New contacts on sensors, Commander. These units don't match {TEAM_TAR.FactionDef.ShortName} signatures. We've got a new player on the field.";;;
"ThreeWayBattle_HotPursuit.dialogueList30.dialogueContent0.words";"Hey, boss; got an unmarked dropship coming in fast and low. Wanna bet that's the other team?";"Hey, boss; got an unmarked dropship coming in fast and low. Wanna bet that's the other team?";;;
