"Ammo_LAM_AGM.Description.Details";"Generic Air-To-Ground Missile";"Generic Air-To-Ground Missile";;"#000000";"#FFFFFF"
"Ammo_LAM_AGM.Description.Name";"Air To Ground Missile";"Air To Ground Missile";;"#000000";"#FFFFFF"
"Ammo_LAM_AGM.Description.UIName";"(HP) AGM";"(HP) AGM";;"#000000";"#FFFFFF"
"Ammo_LAM_AGM_HE.Description.Details";"Air-To-Ground Missile with a Cluster Bomb Payload";"Air-To-Ground Missile with a Cluster Bomb Payload";;"#000000";"#FFFFFF"
"Ammo_LAM_AGM_HE.Description.Name";"AGM Cluster Payload";"AGM Cluster Payload";;"#000000";"#FFFFFF"
"Ammo_LAM_AGM_HE.Description.UIName";"(HP) Cluster";"(HP) Cluster";;"#000000";"#FFFFFF"
"Ammo_LAM_ArrowIV.Description.Details";"A single Arrow IV Missile";"A single Arrow IV Missile";;"#000000";"#FFFFFF"
"Ammo_LAM_ArrowIV.Description.Name";"Arrow IV Missile";"Arrow IV Missile";;"#000000";"#FFFFFF"
"Ammo_LAM_ArrowIV.Description.UIName";"(HP) ArrowIV";"(HP) ArrowIV";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM.Description.Details";"Field Artillery Scatterable Mines Bomb";"Field Artillery Scatterable Mines Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM.Description.Name";"FASCAM Bomb";"FASCAM Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM.Description.UIName";"(HP) FASCAM Bomb";"(HP) FASCAM Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X2.Description.Details";"Field Artillery Scatterable Mines Bomb";"Field Artillery Scatterable Mines Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X2.Description.Name";"FASCAM Bomb";"FASCAM Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X2.Description.UIName";"(HP) FASCAM Bomb X2";"(HP) FASCAM Bomb X2";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X3.Description.Details";"Field Artillery Scatterable Mines Bomb";"Field Artillery Scatterable Mines Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X3.Description.Name";"FASCAM Bomb";"FASCAM Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X3.Description.UIName";"(HP) FASCAM Bomb X3";"(HP) FASCAM Bomb X3";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X4.Description.Details";"Field Artillery Scatterable Mines Bomb";"Field Artillery Scatterable Mines Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X4.Description.Name";"FASCAM Bomb";"FASCAM Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_FASCAM_X4.Description.UIName";"(HP) FASCAM Bomb X4";"(HP) FASCAM Bomb X4";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE.Description.Details";"A High Explosive Bomb";"A High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE.Description.Name";"High Explosive Bomb";"High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE.Description.UIName";"(HP) HE Bomb";"(HP) HE Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X2.Description.Details";"A High Explosive Bomb";"A High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X2.Description.Name";"High Explosive Bomb";"High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X2.Description.UIName";"(HP) HE Bomb X2";"(HP) HE Bomb X2";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X3.Description.Details";"A High Explosive Bomb";"A High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X3.Description.Name";"High Explosive Bomb";"High Explosive Bomb";;"#000000";"#FFFFFF"
"Ammo_LAM_Bomb_HE_X3.Description.UIName";"(HP) HE Bomb X3";"(HP) HE Bomb X3";;"#000000";"#FFFFFF"
