"background_ancestry_Davion.BioDescription";"Decades ago, your family came to the Aurigan Reach from the Federated Suns. MechWarriors who hail from the Federated Suns tend to possess more finely honed skills and better equipment than their counterparts from other regions of space. They often see themselves as righteous warriors and champions of liberty - sometimes to a fault.\r\n";"Decades ago, your family came to the Aurigan Reach from the Federated Suns. MechWarriors who hail from the Federated Suns tend to possess more finely honed skills and better equipment than their counterparts from other regions of space. They often see themselves as righteous warriors and champions of liberty - sometimes to a fault.";;"#000000";"#FFFFFF"
"background_ancestry_Davion.Description.Details";"You have been born and raised in the [[DM.Factions[faction_Davion],Federated Suns]].";"Вы родились и выросли в [[DM.Factions[faction_Davion],Федерации Солнц]].";;"#000000";"#FFFFFF"
"background_ancestry_Davion.Description.Name";"Davion";"Дэвион";;"#000000";"#FFFFFF"
"background_ancestry_Davion.OptionDescription";"MechWarriors who hail from the [[DM.Factions[faction_Davion],Federated Suns]] tend to possess more finely honed skills and better equipment than their counterparts from other regions of space. They often see themselves as righteous warriors and champions of liberty - sometimes to a fault.\r\n\r\nThough nearly extinguished by the [[DM.Factions[faction_Kurita],Draconis Combine]] in the [[DM.BaseDescriptionDefs[LoreFirstSuccessionWar],First Succession War]], the Federated Suns - a constitutional monarchy ruled by the renowned [[DM.BaseDescriptionDefs[LoreHouseDavion],House Davion]] - has become arguably the most powerful of the five great [[DM.BaseDescriptionDefs[LoreSuccessorState],Successor States]]. Through skillful military campaigns and subtle diplomacy, House Davion has significantly increased the number of star systems under its control in the last two centuries.";"MechWarriors who hail from the [[DM.Factions[faction_Davion],Federated Suns]] tend to possess more finely honed skills and better equipment than their counterparts from other regions of space. They often see themselves as righteous warriors and champions of liberty - sometimes to a fault.

Though nearly extinguished by the [[DM.Factions[faction_Kurita],Draconis Combine]] in the [[DM.BaseDescriptionDefs[LoreFirstSuccessionWar],First Succession War]], the Federated Suns - a constitutional monarchy ruled by the renowned [[DM.BaseDescriptionDefs[LoreHouseDavion],House Davion]] - has become arguably the most powerful of the five great [[DM.BaseDescriptionDefs[LoreSuccessorState],Successor States]]. Through skillful military campaigns and subtle diplomacy, House Davion has significantly increased the number of star systems under its control in the last two centuries.";;"#000000";"#FFFFFF"
"background_ancestry_Davion.OptionName";"Federated Suns (Davion)";"Федерация Солнц (Дэвион)";;"#000000";"#FFFFFF"
"background_ancestry_DeepPeriphery.BioDescription";"Decades ago, your family came to the Aurigan Reach from the Deep Periphery. MechWarriors that hail from the Deep Periphery are rare, but even rarer is the MechWarrior who will admit to such an origin. Beyond the outermost edges of the Periphery lie depths of space that remain uncharted and unknown to most of human civilization, littered with abandoned colonies and small outposts.\r\n";"Decades ago, your family came to the Aurigan Reach from the Deep Periphery. MechWarriors that hail from the Deep Periphery are rare, but even rarer is the MechWarrior who will admit to such an origin. Beyond the outermost edges of the Periphery lie depths of space that remain uncharted and unknown to most of human civilization, littered with abandoned colonies and small outposts.";;"#000000";"#FFFFFF"
"background_ancestry_DeepPeriphery.Description.Details";"You have been born and raised in the [[DM.BaseDescriptionDefs[LoreDeepPeriphery],Deep Periphery]].";"Вы родились и выросли на [[DM.BaseDescriptionDefs[LoreDeepPeriphery],Периферии]].";;"#000000";"#FFFFFF"
"background_ancestry_DeepPeriphery.Description.Name";"DeepPeriphery";"Глубокая Периферия";;"#000000";"#FFFFFF"
"background_ancestry_DeepPeriphery.OptionDescription";"MechWarriors that hail from the [[DM.BaseDescriptionDefs[LoreDeepPeriphery],Deep Periphery]] are rare, but even rarer is the MechWarrior who will admit to such an origin. \r\n\r\nBeyond the outermost edges of the [[DM.BaseDescriptionDefs[LoreRimwardPeriphery],Periphery]] lie depths of space that remain uncharted and unknown to most of human civilization. Little is known about these regions, but they are far from uninhabited. The Deep Periphery is littered with abandoned colonies and small outposts, isolated from the rest of humanity. After the fall of the [[DM.BaseDescriptionDefs[LoreStarLeague],Star League]], General [[DM.BaseDescriptionDefs[LoreKerensky],Aleksandr Kerensky]] led the remnants of the [[DM.BaseDescriptionDefs[LoreSLDF],Star League Defense Force]] into the Deep Periphery, disappearing from the [[DM.BaseDescriptionDefs[LoreInnerSphere],Inner Sphere]] and from recorded history.";"MechWarriors that hail from the [[DM.BaseDescriptionDefs[LoreDeepPeriphery],Deep Periphery]] are rare, but even rarer is the MechWarrior who will admit to such an origin. 

Beyond the outermost edges of the [[DM.BaseDescriptionDefs[LoreRimwardPeriphery],Periphery]] lie depths of space that remain uncharted and unknown to most of human civilization. Little is known about these regions, but they are far from uninhabited. The Deep Periphery is littered with abandoned colonies and small outposts, isolated from the rest of humanity. After the fall of the [[DM.BaseDescriptionDefs[LoreStarLeague],Star League]], General [[DM.BaseDescriptionDefs[LoreKerensky],Aleksandr Kerensky]] led the remnants of the [[DM.BaseDescriptionDefs[LoreSLDF],Star League Defense Force]] into the Deep Periphery, disappearing from the [[DM.BaseDescriptionDefs[LoreInnerSphere],Inner Sphere]] and from recorded history.";;"#000000";"#FFFFFF"
"background_ancestry_DeepPeriphery.OptionName";"Deep Periphery";"Глубокая Периферия";;"#000000";"#FFFFFF"
