"chassisdef_adder_ADR-J.Description.Details";"The Adder J carries the new Hyper Assault Gauss 20 as its primary weapon, giving it a powerful punch. This is backed up by four Anti-Personnel Gauss Rifles, which are capable of decimating infantry.[1][16] This variant was first observed being used by forces from Clan Hell's Horses in action on Paulus Prime.   \n\n<b><color=#e62e00>Quirk: Narrow/Low Profile</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.01</color></b>";"The Adder J carries the new Hyper Assault Gauss 20 as its primary weapon, giving it a powerful punch. This is backed up by four Anti-Personnel Gauss Rifles, which are capable of decimating infantry.[1][16] This variant was first observed being used by forces from Clan Hell's Horses in action on Paulus Prime. 

<b><color=#e62e00>Склонность: Узкий / Низкий профиль</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.01</color></b>";;"#000000";"#FFFFFF"
"chassisdef_adder_ADR-J.StockRole";"Sniper";"Снайпер";;"#000000";"#FFFFFF"
"chassisdef_adder_ADR-J.YangsThoughts";"The Adder J carries the new Hyper Assault Gauss 20 as its primary weapon, giving it a powerful punch. This is backed up by four Anti-Personnel Gauss Rifles, which are capable of decimating infantry.[1][16] This variant was first observed being used by forces from Clan Hell's Horses in action on Paulus Prime.";"The Adder J carries the new Hyper Assault Gauss 20 as its primary weapon, giving it a powerful punch. This is backed up by four Anti-Personnel Gauss Rifles, which are capable of decimating infantry.[1][16] This variant was first observed being used by forces from Clan Hell's Horses in action on Paulus Prime.";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-3Ur.Description.Details";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and makes use of double heat sinks for their greater heat dissipation capability.\n\n<b><color=#e62e00>Quirk: Improved Targeting - Long</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.17</color></b>";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and makes use of double heat sinks for their greater heat dissipation capability.

<b><color=#e62e00>Склонность: Улучш. наведение - Long</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.17</color></b>";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-3Ur.StockRole";"Juggernaut";"Джаггернаут";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-3Ur.YangsThoughts";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and makes use of double heat sinks for their greater heat dissipation capability.";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and makes use of double heat sinks for their greater heat dissipation capability.";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-5W.Description.Details";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and also makes use of double heat sinks for their greater heat dissipation capability.\n\n<b><color=#e62e00>Quirk: Improved Targeting - Long</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.22</color></b>";"The Albatross was designed by the Free Worlds League in 3053 with an eye toward a possible future conflict with the then advancing Clans. The 'Mech is built using a Hermes 380 XL Engine to minimize weight and maximize free tonnage for its weapon loadout. The Albatross also uses a variety of weapons in an attempt to make the 'Mech effective at any range. The 'Mech has average mobility with a maximum speed of 64.8 kph and also makes use of double heat sinks for their greater heat dissipation capability.

<b><color=#e62e00>Склонность: Улучш. наведение - Long</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.22</color></b>";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-5W.StockRole";"Juggernaut";"Джаггернаут";;"#000000";"#FFFFFF"
"chassisdef_albatross_ALB-5W.YangsThoughts";"Precentor Dantalion of the 49th Shadow Division equipped his personal 'Mech with some experimental equipment. A Small Cockpit allows a Laser AMS to be mounted in the head, while a Heavy-Duty Gyro and Light Engine make the 'Mech harder to kill. Protection was upgraded as well, using Heavy Ferro-Fibrous armor. Finally, a Guardian ECM Suiteprotects against enemy electronics. Offensively, Dantalion's custom Albatross uses an ER PPC with PPC Capacitor in the left arm, balanced by a Large VSP Laser in the right. For close combat, the left and right torso each get an ER Medium Laser and Medium Pulse Laser, and the right torso mounts a single ER Small Laser. In addition, the 'Mech is equipped with Triple Strength Myomer, making it a deadly foe in melee combat.";"Precentor Dantalion of the 49th Shadow Division equipped his personal 'Mech with some experimental equipment. A Small Cockpit allows a Laser AMS to be mounted in the head, while a Heavy-Duty Gyro and Light Engine make the 'Mech harder to kill. Protection was upgraded as well, using Heavy Ferro-Fibrous armor. Finally, a Guardian ECM Suiteprotects against enemy electronics. Offensively, Dantalion's custom Albatross uses an ER PPC with PPC Capacitor in the left arm, balanced by a Large VSP Laser in the right. For close combat, the left and right torso each get an ER Medium Laser and Medium Pulse Laser, and the right torso mounts a single ER Small Laser. In addition, the 'Mech is equipped with Triple Strength Myomer, making it a deadly foe in melee combat.";;"#000000";"#FFFFFF"
"chassisdef_anansi_SDR-A.Description.Details";"Like the trickster it was named for is the 'Anansi' equipped with Advanced Stealth Systems and Flare Launcher able to trick any Sensors.\n\n<b><color=#e62e00>Quirk: Aerial Assault</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.09</color></b>";"Like the trickster it was named for is the 'Anansi' equipped with Advanced Stealth Systems and Flare Launcher able to trick any Sensors.

<b><color=#e62e00>Склонность: Воздушный штурм</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.09</color></b>";;"#000000";"#FFFFFF"
