"chassisdef_apollo_APL-3F.Description.Details";"Created by Wolf's Dragoon's in the early 3060s, this mech a unique prototype light fusion engine alongside early production models of the MML launcher and an assortment of tactical munitions.\n\n<b><color=#e62e00>Quirk: Variable Range Targeting</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.13</color></b>";"Созданный Драгунами Волка в начале 3060-х годов, этот мех представляет собой уникальный прототип с легким термоядерным двигателем, ранними серийными моделями пусковой установки MML и ассортиментом тактических боеприпасов.

<b><color=#e62e00>Склонность: Разнодальний прицел</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.13</color></b>";;"#000000";"#FFFFFF"
"chassisdef_apollo_APL-3F.StockRole";"Fire Support";"Огневая поддержка";;"#000000";"#FFFFFF"
"chassisdef_apollo_APL-3F.YangsThoughts";"Created by Wolf's Dragoon's in the early 3060's has this mech a Unique Prototype Light Fusion Engine alongside early Production Models of the MML Launcher and an Assortment of Tactical Munitions.";"Созданный Драгунами Волка в начале 3060-х годов, этот мех представляет собой уникальный прототип с легким термоядерным двигателем, ранними серийными моделями пусковой установки MML и ассортиментом тактических боеприпасов.";;"#000000";"#FFFFFF"
"chassisdef_apollo_APL-4M.Description.Details";"The Apollo is designed to be a long range fire support BattleMech. This is accomplished by mounting an engine on the 'Mech that gives it a top speed of only 64.8 kph and eleven and a half tons of armor. The 'Mech was then armed with massive missile launchers which can rain destruction down on an enemy. While the Apollo has less than average speed for a medium 'Mech, if it is employed correctly the Apollo should have nothing to fear from enemy fire; it is fully capable of staying at the edge of the battlefield and laying down suppressive LRM fire.\n\n<b><color=#e62e00>Quirk: Rugged</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.07</color></b>";"The Apollo is designed to be a long range fire support BattleMech. This is accomplished by mounting an engine on the 'Mech that gives it a top speed of only 64.8 kph and eleven and a half tons of armor. The 'Mech was then armed with massive missile launchers which can rain destruction down on an enemy. While the Apollo has less than average speed for a medium 'Mech, if it is employed correctly the Apollo should have nothing to fear from enemy fire; it is fully capable of staying at the edge of the battlefield and laying down suppressive LRM fire.

<b><color=#e62e00>Склонность: Прочный</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.07</color></b>";;"#000000";"#FFFFFF"
"chassisdef_apollo_APL-4M.StockRole";"Fire Support";"Огневая поддержка";;"#000000";"#FFFFFF"
"chassisdef_apollo_APL-4M.YangsThoughts";"The Apollo is designed to be a long range fire support BattleMech. This is accomplished by mounting an engine on the 'Mech that gives it a top speed of only 64.8 kph and eleven and a half tons of armor. The 'Mech was then armed with massive missile launchers which can rain destruction down on an enemy. While the Apollo has less than average speed for a medium 'Mech, if it is employed correctly the Apollo should have nothing to fear from enemy fire; it is fully capable of staying at the edge of the battlefield and laying down suppressive LRM fire.";"The Apollo is designed to be a long range fire support BattleMech. This is accomplished by mounting an engine on the 'Mech that gives it a top speed of only 64.8 kph and eleven and a half tons of armor. The 'Mech was then armed with massive missile launchers which can rain destruction down on an enemy. While the Apollo has less than average speed for a medium 'Mech, if it is employed correctly the Apollo should have nothing to fear from enemy fire; it is fully capable of staying at the edge of the battlefield and laying down suppressive LRM fire.";;"#000000";"#FFFFFF"
"chassisdef_archer_ARC-4MI.Description.Details";"Personal 'Mech of Lieutenant James Ismail of the Lexington Combat Group's 180th Dragoon Combat Group has been refit for close combat.\n\n<b><color=#e62e00>Quirk: Command Mech</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.13</color></b>";"Personal 'Mech of Lieutenant James Ismail of the Lexington Combat Group's 180th Dragoon Combat Group has been refit for close combat.

<b><color=#e62e00>Склонность: Командирский мех</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.13</color></b>";;"#000000";"#FFFFFF"
"chassisdef_archer_ARC-4MI.StockRole";"Heavy Fire Support & Defender";"Тяжелый оборонительный мех поддержки";;"#000000";"#FFFFFF"
"chassisdef_archer_ARC-4MI.YangsThoughts";"They dropped both the Artemis-enhanced LRM-20s for eight SRM-4 launchers, four per torso, while the two rear facing medium lasers are also removed for two forward facing Medium Pulse Lasers. ";"They dropped both the Artemis-enhanced LRM-20s for eight SRM-4 launchers, four per torso, while the two rear facing medium lasers are also removed for two forward facing Medium Pulse Lasers.";;"#000000";"#FFFFFF"
"chassisdef_archer_ARC-WLF_wolf.Description.Details";"This variant of the Archer carried Clan-spec equipment. The arms mounted ER Large Lasers, while a pair of Small Pulse Lasers covered the rear. The LRM-20s were enhanced with Artemis IV Fire Control Systems, and an ECM Suite and AMS protected against incoming fire. CASE was carried in each side torso and fifteen double heat sinks kept the 'Mech cool.\n\n<b><color=#e62e00>Quirk: Command Mech</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.21</color></b>";"This variant of the Archer carried Clan-spec equipment. The arms mounted ER Large Lasers, while a pair of Small Pulse Lasers covered the rear. The LRM-20s were enhanced with Artemis IV Fire Control Systems, and an ECM Suite and AMS protected against incoming fire. CASE was carried in each side torso and fifteen double heat sinks kept the 'Mech cool.

<b><color=#e62e00>Склонность: Командирский мех</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.21</color></b>";;"#000000";"#FFFFFF"
