RT_Industrial,,,
emod_engine_040,HeatSink,1,5
emod_engine_045,HeatSink,1,5
emod_engine_050,HeatSink,1,5
emod_engine_055,HeatSink,1,5
emod_engine_060,HeatSink,1,5
emod_engine_065,HeatSink,1,5
emod_engine_075,HeatSink,1,5
emod_engine_085,HeatSink,1,5
emod_engine_090,HeatSink,1,5
emod_engine_095,HeatSink,1,5
emod_engine_100,HeatSink,1,5
emod_engine_105,HeatSink,1,5
emod_engine_110,HeatSink,1,5
emod_engine_115,HeatSink,1,5
emod_engine_120,HeatSink,1,5
emod_engine_125,HeatSink,1,5
emod_engine_130,HeatSink,1,5
emod_engine_135,HeatSink,1,5
emod_engine_140,HeatSink,1,5
emod_engine_145,HeatSink,1,5
emod_engine_150,HeatSink,1,5
emod_engine_155,HeatSink,1,5
emod_engine_160,HeatSink,1,5
emod_engine_165,HeatSink,1,5
emod_engine_170,HeatSink,1,5
emod_engine_175,HeatSink,1,5
emod_engine_180,HeatSink,1,5
emod_engine_185,HeatSink,1,5
emod_engine_190,HeatSink,1,5
emod_engine_195,HeatSink,1,5
emod_engine_200,HeatSink,1,5
emod_engine_205,HeatSink,1,5
emod_engine_210,HeatSink,1,5
emod_engine_215,HeatSink,1,5
emod_engine_220,HeatSink,1,5
emod_engine_225,HeatSink,1,5
emod_engine_230,HeatSink,1,5
emod_engine_235,HeatSink,1,5
emod_engine_240,HeatSink,1,5
emod_engine_245,HeatSink,1,5
emod_engine_250,HeatSink,1,5
emod_engine_255,HeatSink,1,5
emod_engine_260,HeatSink,1,5
emod_engine_265,HeatSink,1,5
emod_engine_270,HeatSink,1,5
emod_engine_275,HeatSink,1,5
emod_engine_280,HeatSink,1,5
emod_engine_285,HeatSink,1,5
emod_engine_290,HeatSink,1,5
emod_engine_295,HeatSink,1,5
emod_engine_300,HeatSink,1,5
emod_engine_315,HeatSink,1,5
emod_engine_320,HeatSink,1,5
emod_engine_325,HeatSink,1,5
emod_engine_330,HeatSink,1,5
emod_engine_335,HeatSink,1,5
emod_engine_340,HeatSink,1,5
emod_engine_345,HeatSink,1,5
emod_engine_350,HeatSink,1,5
emod_engine_355,HeatSink,1,5
emod_engine_360,HeatSink,1,5
emod_engine_365,HeatSink,1,5
emod_engine_370,HeatSink,1,5
emod_engine_375,HeatSink,1,5
emod_engine_380,HeatSink,1,5
emod_engine_385,HeatSink,1,5
emod_engine_390,HeatSink,1,5
emod_engine_395,HeatSink,1,5
emod_engine_400,HeatSink,1,5
emod_engine_425,HeatSink,1,5
emod_armorslots_ferrosfibrous,Upgrade,1,6
emod_structureslots_endosteel,Upgrade,1,6
emod_engineslots_compact_center,HeatSink,1,6
Gear_Gyro_Compact,Upgrade,1,6
Gear_Gyro_HeavyDuty,Upgrade,1,6
Gear_structureslots_Reinforced,Upgrade,1,6
Gear_HeatSink_Generic_Bulk-Bank,HeatSink,1,6
Gear_Supercharger,Upgrade,1,6
Weapon_Elite_2_Chainsword,Weapon,1,6
Weapon_Elite_2_Jackhammer,Weapon,1,6
Weapon_Elite_2_LaserDrill,Weapon,1,6
Weapon_Elite_2_PlasmaTorch,Weapon,1,6
Weapon_FluidGun_Paint,Weapon,1,6
Weapon_HandyVac_Industrial_Agro_0_Cultivator,Weapon,1,6
Weapon_HandyVac_Industrial_Agro_1_Chainsaw,Weapon,1,6
Weapon_HandyVac_Industrial_Construction_0_ArcWelder,Weapon,1,6
Weapon_HandyVac_Industrial_Construction_1_LaserCutter,Weapon,1,6
Weapon_HandyVac_Industrial_Construction_1_PlasmaTorch,Weapon,1,6
Weapon_HandyVac_Industrial_Mining_0_Jackhammer,Weapon,1,6
Weapon_HandyVac_Industrial_Mining_1_MiningDrill,Weapon,1,6
Weapon_Wrecking_Ball,Weapon,1,6
