RT_Kurita_Gear_Common,,,
Gear_C3,Upgrade,1,6
emod_case2,Upgrade,1,6
Gear_JumpJet_Improved_Standard,JumpJet,2,6
Gear_Angel_ECM,Upgrade,1,6
Gear_Supercharger,Upgrade,1,6
emod_engineslots_light_center,HeatSink,1,7
emod_armorslots_ferrosfibrous,Upgrade,1,8
emod_structureslots_endosteel,Upgrade,1,8
Gear_HeatSink_Generic_Double,HeatSink,1,8
emod_kit_dhs,HeatSink,1,8
Gear_JumpJet_Improved_Heavy,JumpJet,2,5
Gear_FCS_Breaching,Upgrade,1,6
Special_AdvancedOptics_MK1,Upgrade,1,8
Gear_Cockpit_Generic_Small,Upgrade,1,8
