RT_Clan_Mechparts,,,
mechdef_blackknight_BL-IIC,MechPart,1,6
mechdef_catapult_CPLT-IIC,MechPart,1,6
mechdef_commando_COM-IIC,MechPart,1,6
mechdef_enforcer_ENF-IIC,MechPart,1,6
mechdef_executioner_Clan,MechPart,1,6
mechdef_firestarter_FS-IIC,MechPart,1,6
mechdef_griffin_GRF-IIC,MechPart,1,6
mechdef_griffin_GRF-S,MechPart,1,6
mechdef_jagermech_JM-IIC,MechPart,1,6
mechdef_jenner_JR7-IIC-3,MechPart,1,6
mechdef_jenner_JR7-IIC,MechPart,1,6
mechdef_jenner_JR7-IICV,MechPart,1,6
mechdef_kingcrab_KGC-IIC,MechPart,1,6
mechdef_kintaro_KTO-IIC,MechPart,1,6
mechdef_locust_LCT-IIC3,MechPart,1,6
mechdef_marauderII_MAD-BH,MechPart,1,6
mechdef_marauder_MAD-IIC,MechPart,1,6
mechdef_Piranha,MechPart,1,6
mechdef_shadowhawk_SHD-IIC,MechPart,1,6
mechdef_thunderbolt_TDR-IIC,MechPart,1,6
mechdef_urbanmech_UM-IIC,MechPart,1,6
mechdef_warhammer_WHM-IIC,MechPart,1,6
mechdef_wight_WGT-4NC,MechPart,1,6
mechdef_wolverine_WVR-C,MechPart,1,6
mechdef_atlas_AS-GSZC,MechPart,1,6
mechdef_annihilator_clan,MechPart,1,6
mechdef_arcticcheetah_PRIME,Mech,1,6
mechdef_arcticcheetah_A,MechPart,1,6
mechdef_arcticcheetah_B,MechPart,1,6
mechdef_arcticcheetah_C,MechPart,1,6
mechdef_arcticcheetah_D,MechPart,1,6
mechdef_arcticcheetah_H,MechPart,1,6
mechdef_arcticcheetah_PRIME,MechPart,1,6
mechdef_hellbringer_B,MechPart,1,6
mechdef_hellbringer_C,MechPart,1,6
mechdef_hellbringer_F,MechPart,1,6
mechdef_hellbringer_F_C,MechPart,1,6
mechdef_hellbringer_Prime,MechPart,1,6
mechdef_Angrboda,MechPart,1,6
mechdef_madcatmkii_1,MechPart,1,6
mechdef_madcatmkii_2,MechPart,1,6
mechdef_madcatmkii_4,MechPart,1,6
mechdef_madcatmkii_A,MechPart,1,6
mechdef_madcatmkii_B,MechPart,1,6
mechdef_madcatmkii_DS,MechPart,1,6
mechdef_madcatmkii_FIS,MechPart,1,6
mechdef_maddog_PRIME,Mech,1,6
mechdef_maddog_A,MechPart,1,6
mechdef_maddog_B,MechPart,1,6
mechdef_maddog_C,MechPart,1,6
mechdef_maddog_D,MechPart,1,6
mechdef_maddog_E,MechPart,1,6
mechdef_maddog_F,MechPart,1,6
mechdef_maddog_H,MechPart,1,6
mechdef_maddog_PRIME,MechPart,1,6
mechdef_nova_A,MechPart,1,6
mechdef_nova_B,MechPart,1,6
mechdef_nova_C,MechPart,1,6
mechdef_nova_D,MechPart,1,6
mechdef_nova_E,MechPart,1,6
mechdef_nova_F,MechPart,1,6
mechdef_nova_H,MechPart,1,6
mechdef_nova_PRIME,MechPart,1,6
mechdef_nova_S,MechPart,1,6
mechdef_nova_supernova,MechPart,1,6
mechdef_hunchback_HBK-IIC,MechPart,1,6
mechdef_hunchback_HBK-IIC-2,MechPart,1,6
mechdef_hunchback_HBK-IIC-3,MechPart,1,6
mechdef_hunchback_HBK-IIC-4,MechPart,1,6
mechdef_naga_NGA-A,MechPart,1,6
mechdef_naga_NGA-B,MechPart,1,6
mechdef_naga_NGA-C,MechPart,1,6
mechdef_naga_NGA-D,MechPart,1,6
mechdef_naga_NGA-PRIME,MechPart,1,6
mechdef_naga_NGA-Z,MechPart,1,6
mechdef_NovaCat_NCT-A,MechPart,1,6
mechdef_NovaCat_NCT-B,MechPart,1,6
mechdef_NovaCat_NCT-C,MechPart,1,6
mechdef_NovaCat_NCT-CC,MechPart,1,6
mechdef_NovaCat_NCT-D,MechPart,1,6
mechdef_NovaCat_NCT-E,MechPart,1,6
mechdef_NovaCat_NCT-Prime,MechPart,1,6
