RT_Mech_Clan_Allied,,,
mechdef_mist_lynx_MLX-Prime,Mech,1,7
mechdef_mist_lynx_MLX-B,Mech,1,7
mechdef_mist_lynx_MLX-C,Mech,1,7
mechdef_arctic_cheetah_ACH-Prime,Mech,1,7
mechdef_arctic_cheetah_ACH-A,Mech,1,7
mechdef_arctic_cheetah_ACH-B,Mech,1,7
mechdef_arctic_cheetah_ACH-C,Mech,1,7
mechdef_arctic_cheetah_ACH-D,Mech,1,7
mechdef_kit_fox_KF-Prime,Mech,1,7
mechdef_kit_fox_KF-A,Mech,1,7
mechdef_kit_fox_KF-B,Mech,1,7
mechdef_kit_fox_KF-D,Mech,1,7
mechdef_kit_fox_KF-S,Mech,1,7
mechdef_adder_ADR-Prime,Mech,1,7
mechdef_adder_ADR-A,Mech,1,7
mechdef_adder_ADR-B,Mech,1,7
mechdef_adder_ADR-C,Mech,1,7
mechdef_adder_ADR-D,Mech,1,7
mechdef_viper_VPR-Prime,Mech,1,7
mechdef_viper_VPR-A,Mech,1,7
mechdef_viper_VPR-B,Mech,1,7
mechdef_viper_VPR-C,Mech,1,7
mechdef_viper_VPR-D,Mech,1,7
mechdef_viper_VPR-E,Mech,1,7
mechdef_ice_ferret_IFR-Prime,Mech,1,7
mechdef_ice_ferret_IFR-A,Mech,1,7
mechdef_ice_ferret_IFR-B,Mech,1,7
mechdef_ice_ferret_IFR-C,Mech,1,7
mechdef_nova_NVA-Prime,Mech,1,7
mechdef_nova_NVA-A,Mech,1,7
mechdef_nova_NVA-B,Mech,1,7
mechdef_nova_NVA-C,Mech,1,7
mechdef_nova_NVA-D,Mech,1,7
mechdef_nova_NVA-E,Mech,1,7
mechdef_nova_NVA-H,Mech,1,7
mechdef_nova_NVA-S,Mech,1,7
mechdef_stormcrow_SCR-Prime,Mech,1,7
mechdef_stormcrow_SCR-A,Mech,1,7
mechdef_stormcrow_SCR-B,Mech,1,7
mechdef_stormcrow_SCR-C,Mech,1,7
mechdef_stormcrow_SCR-D,Mech,1,7
mechdef_stormcrow_SCR-E,Mech,1,7
mechdef_stormcrow_SCR-H,Mech,1,7
mechdef_stormcrow_SCR-I,Mech,1,7
mechdef_mad_dog_MDD-Prime,Mech,1,5
mechdef_mad_dog_MDD-A,Mech,1,5
mechdef_mad_dog_MDD-B,Mech,1,5
mechdef_mad_dog_MDD-C,Mech,1,5
mechdef_mad_dog_MDD-D,Mech,1,5
mechdef_mad_dog_MDD-H,Mech,1,5
mechdef_ebon_jaguar_EBJ-Prime,Mech,1,5
mechdef_ebon_jaguar_EBJ-B,Mech,1,5
mechdef_ebon_jaguar_EBJ-C,Mech,1,5
mechdef_ebon_jaguar_EBJ-D,Mech,1,5
mechdef_hellbringer_HBR-Prime,Mech,1,5
mechdef_hellbringer_HBR-A,Mech,1,5
mechdef_hellbringer_HBR-B,Mech,1,5
mechdef_hellbringer_HBR-C,Mech,1,5
mechdef_hellbringer_HBR-F,Mech,1,5
mechdef_hellbringer_HBR-H,Mech,1,5
mechdef_summoner_SMN-Prime,Mech,1,5
mechdef_summoner_SMN-A,Mech,1,5
mechdef_summoner_SMN-B,Mech,1,5
mechdef_summoner_SMN-C,Mech,1,5
mechdef_timber_wolf_TW-Prime,Mech,1,5
mechdef_timber_wolf_TW-A,Mech,1,5
mechdef_timber_wolf_TW-B,Mech,1,5
mechdef_timber_wolf_TW-C,Mech,1,5
mechdef_timber_wolf_TW-D,Mech,1,5
mechdef_timber_wolf_TW-E,Mech,1,5
mechdef_timber_wolf_TW-H,Mech,1,5
