itemCollection_loot_MonsterMash_Rattler_SLDF,,,
Gear_Actuator_Arm_Upper_Recoil_Plus,Upgrade,1,15
Gear_Actuator_GrippyHand,Upgrade,1,15
Gear_Actuator_WeaponMount_Heat,Upgrade,1,15
Gear_Actuator_WeaponMount_Accuracy,Upgrade,1,15
Gear_Actuator_WeaponMount_Recoil,Upgrade,1,15
Gear_Armor_FerroFibrousStealth,Upgrade,1,15
Gear_Armor_Stealth_Superheavy,Upgrade,1,15
Gear_Attachment_NanofluidDamper,Upgrade,1,15
Gear_Cockpit_CommSuite_PlusPlusPlus,Upgrade,1,15
Gear_Cockpit_SLIC,Upgrade,1,15
Gear_FCS_Predator,Upgrade,1,15
Gear_FCS_Flak,Upgrade,1,15
Gear_FCS_Indirect,Upgrade,1,15
Gear_Gyro_Ultralight,Upgrade,1,15
Gear_HighPrecisionConvergeSystem,Upgrade,1,15
Gear_StabilizedHousing,Upgrade,1,15
Gear_TargetingTrackingSystem_Optics,Upgrade,1,15
Gear_TargetingTrackingSystem_Jam,Upgrade,1,15
Lootable_Gyro_Ultralight_Stabilized,Upgrade,1,15
HandHeld_Weapon_CombatShotgun,Weapon,1,15
Unique_Weapon_Laser_Grazer,Weapon,1,15
Unique_Weapon_PPC_Compact,Weapon,1,15
Weapon_WingMount_Bomb_DaisyCutter,Weapon,1,15
Weapon_WingMount_Bomb_MOAB,Weapon,1,15
Gear_FCS_Flak,Upgrade,1,10
Gear_Gyro_Superheavy_LWP,Upgrade,1,10
Weapon_Laser_Pulse_Huge,Weapon,1,10
Weapon_Railgun_SLDF,Weapon,1,10
mechdef_atlas_ii_AS7-D-H,Mech,1,5
vehicledef_RHINO_ROYAL,Mech,1,5
vehicledef_BURKE_II,Mech,1,3
mechdef_kingcrab_KGC-KJ,Mech,1,3
