itemCollection_items_MonsterMash_Rattler,,,
Gear_Armor_Stealth_Superheavy,Upgrade,1,10
Gear_ArmorMod_ChameleonLightPolarizationShield_Superheavy,Upgrade,1,10
Gear_Gyro_Superheavy_LWP,Upgrade,1,10
Weapon_Railgun_Light,Weapon,1,10
Ammo_AmmunitionBox_Railgun,AmmunitionBox,3,10
Weapon_WingMount_Bomb_DaisyCutter,Weapon,1,10
Weapon_WingMount_Bomb_MOAB,Weapon,1,10
Unique_Weapon_Autocannon_AstralHammer,Weapon,1,10
Ammo_AmmunitionBox_UAC_30,AmmunitionBox,3,10
Gear_Cockpit_DNI_MkII,Upgrade,1,10
Gear_C3i,Upgrade,3,10
