itemCollection_random_quicsell_mechs_medium,,,
mechdef_clint_CLNT-QS1,Mech,1,5
mechdef_clint_CLNT-QS2,Mech,1,5
mechdef_clint_CLNT-QS3,Mech,1,5
mechdef_clint_CLNT-QS4,Mech,1,5
mechdef_vindicator_VND-QS1,Mech,1,5
mechdef_vindicator_VND-QS2,Mech,1,5
mechdef_vindicator_VND-QS3,Mech,1,5
mechdef_vindicator_VND-QS4,Mech,1,5
mechdef_trebuchet_TBT-QS1,Mech,1,5
mechdef_trebuchet_TBT-QS2,Mech,1,5
mechdef_trebuchet_TBT-QS3,Mech,1,5
mechdef_trebuchet_TBT-QS4,Mech,1,5
mechdef_wolverine_WVR-QS1,Mech,1,5
mechdef_wolverine_WVR-QS2,Mech,1,5
mechdef_wolverine_WVR-QS3,Mech,1,5
mechdef_wolverine_WVR-QS4,Mech,1,5
mechdef_rifleman_RFL-QSK,Mech,1,1
mechdef_talos_TLS-QSK,Mech,1,1
mechdef_bushwacker_BSW-QSK,Mech,1,1
mechdef_stormcrow_SCR-QSC,Mech,1,1
