"MechAffinity.pilot_assassin.description";"+10% Called Shot. +3 OP Accuracy. +15% Upkeep";"+10% Called Shot. +3 точность Offensive Push; +15% стоимость содержания.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_assassin.effectData.AthleticQuirkHealth0.Details";"Provides + 1 Initiative and several buffs.";"Даёт +1 к инициативе и несколько других бонусов.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_assassin.effectData.AthleticQuirkHealth0.Name";"Command Consoles";"Command Consoles";;"#000000";"#FFFFFF"
"MechAffinity.pilot_assassin.quirkName";"Assassin";"Убийца";;"#000000";"#FFFFFF"
"MechAffinity.pilot_athletic.description";"+1 Bonus Health. +5% Upkeep";"+1 к здоровью; +5% стоимость содержания.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_athletic.quirkName";"Athletic";"Атлетизм";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.description";"+5%Sight&Sensors. +5% Pilot Upkeep";"+5% к сенсорам/обзору; +5% стоимость содержания пилота.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.effectData.ComstarQuirkSensor0.Details";"Increased Sight/Sensors";"Улучшенная дальность сенсоров и обзора";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.effectData.ComstarQuirkSensor0.Name";"Beagle Probe";"Beagle Probe";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.effectData.ComstarQuirkSpotting1.Details";"Increases spotting distance by 50m.";"Увеличивает дистанцию обнаружения целей на 50 м.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.effectData.ComstarQuirkSpotting1.Name";"SPOTTING DISTANCE INCREASED";"ДИСТАНЦИЯ ОБНАРУЖЕНИЯ ЦЕЛЕЙ УВЕЛИЧЕНА";;"#000000";"#FFFFFF"
"MechAffinity.pilot_bookish.quirkName";"Bookish";"Любовь к книгам";;"#000000";"#FFFFFF"
"MechAffinity.pilot_brave.description";"+1 Resolve. Improved Panic Resistance. +5% Upkeep.";"+1 решимость; улучш. сопр. панике; +5% стоимость содержания.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_brave.effectData.BraveResolve0.Details";"Incoming stability damage reduced by 10%.";"Получаемый урон устойчивости снижен на 10%.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_brave.effectData.BraveResolve0.Name";"INCOMING STABILITY DAMAGE DECREASED";"ВХОДЯЩИЙ УР. УСТОЙЧИВОСТИ ПОНИЖЕН";;"#000000";"#FFFFFF"
"MechAffinity.pilot_brave.quirkName";"Brave";"Храбрость";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.description";"+1 Evasion Generated. -1 Accuracy.";"+1 шеврон уклонения; -1 точность.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.effectData.CautiousQuirkEvasion0.Details";"Provides + 1 Initiative and several buffs.";"Даёт +1 к инициативе и несколько других бонусов.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.effectData.CautiousQuirkEvasion0.Name";"Command Consoles";"Command Consoles";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.effectData.CautiousQuirkEvasion1.Details";"Provides + 1 Initiative and several buffs.";"Даёт +1 к инициативе и несколько других бонусов.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.effectData.CautiousQuirkEvasion1.Name";"Command Consoles";"Command Consoles";;"#000000";"#FFFFFF"
"MechAffinity.pilot_cautious.quirkName";"Cautious";"Осторожность";;"#000000";"#FFFFFF"
"MechAffinity.pilot_command.description";"+1 Lance Resolve. +1 Morale. +10% Pilot Upkeep";"+1 решимость отряда; +1 мораль; +10% стоимость содержания пилота.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_command.effectData.CommanderQuirkResolve0.Details";"Provides a bonus to actions that generate Morale.";"Даёт бонус к действиям, которые повышают мораль.";;"#000000";"#FFFFFF"
"MechAffinity.pilot_command.effectData.CommanderQuirkResolve0.Name";"MORALE GENERATION INCREASED";"РОСТ МОРАЛИ УВЕЛИЧЕН";;"#000000";"#FFFFFF"
"MechAffinity.pilot_command.quirkName";"Commander";"Командир копья";;"#000000";"#FFFFFF"
