"chassisdef_Dagger_RVN-LR.Description.Details";"The Raven LR 'Dagger' sports a prototype Electronics Warfare suite, Stealth Armor, TAG, and HayWire and NARC launchers.\n\n<b><color=#e62e00>Quirk: Nimble</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.06</color></b>";"The Raven LR 'Dagger' sports a prototype Electronics Warfare suite, Stealth Armor, TAG, and HayWire and NARC launchers.

<b><color=#e62e00>Склонность: Nimble</color></b>

<b><color=#e62e00>Drop Cost Multiplier: 1.06</color></b>";;"#000000";"#FFFFFF"
"chassisdef_Dagger_RVN-LR.StockRole";"Scout";"Разведчик";;"#000000";"#FFFFFF"
"chassisdef_Dagger_RVN-LR.YangsThoughts";"The Raven LR 'Dagger' sports a prototype Electronics Warfare suite, Stealth Armor, TAG, and HayWire and NARC launchers.";"The Raven LR 'Dagger' sports a prototype Electronics Warfare suite, Stealth Armor, TAG, and HayWire and NARC launchers.";;"#000000";"#FFFFFF"
"chassisdef_javelin_JVN-11D.Description.Details";"The Javelin is an extremely effective ambusher and superb reconnaissance mech.\n\n<b><color=#e62e00>Quirk: Easy to Maintain</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 0.97</color></b>";"The Javelin is an extremely effective ambusher and superb reconnaissance mech.

<b><color=#e62e00>Склонность: Easy to Maintain</color></b>

<b><color=#e62e00>Drop Cost Multiplier: 0.97</color></b>";;"#000000";"#FFFFFF"
"chassisdef_javelin_JVN-11D.StockRole";"Scout & Ambusher";"Scout & Ambusher";;"#000000";"#FFFFFF"
"chassisdef_javelin_JVN-11D.YangsThoughts";"The Javelin is a dangerous 'Mech for its tonnage, especially against other light mechs and some mediums. The JVN-10F also makes a decent light 'Mech hunter-killer.";"The Javelin is a dangerous 'Mech for its tonnage, especially against other light mechs and some mediums. The JVN-10F also makes a decent light 'Mech hunter-killer.";;"#000000";"#FFFFFF"
"chassisdef_raven_RVN-4L.Description.Details";"This variant of the Raven incorporates the Confederation's new Stealth Armor. The 'Mech carries six tons of Stealth Armor and also uses ten double heat sinks for greater heat dissipation capabilities.\n\n<b><color=#e62e00>Quirk: Jammer</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.05</color></b>";"This variant of the Raven incorporates the Confederation's new Stealth Armor. The 'Mech carries six tons of Stealth Armor and also uses ten double heat sinks for greater heat dissipation capabilities.

<b><color=#e62e00>Склонность: Jammer</color></b>

<b><color=#e62e00>Drop Cost Multiplier: 1.05</color></b>";;"#000000";"#FFFFFF"
"chassisdef_raven_RVN-4L.StockRole";"Scout";"Разведчик";;"#000000";"#FFFFFF"
"chassisdef_raven_RVN-4L.YangsThoughts";"The Raven was a light-weight electronic warfare BattleMech which, when it first debuted after the end of the Third Succession War, was not just one of the first truly original 'Mech designs produced in centuries, but also represented humanity's refusal to slide back technologically.";"The Raven was a light-weight electronic warfare BattleMech which, when it first debuted after the end of the Third Succession War, was not just one of the first truly original 'Mech designs produced in centuries, but also represented humanity's refusal to slide back technologically.";;"#000000";"#FFFFFF"
"chassisdef_raven_RVN-4LC.Description.Details";"The Raven was a light-weight electronic warfare BattleMech which, when it first debuted after the end of the Third Succession War, was not just one of the first truly original 'Mech designs produced in centuries, but also represented humanity's refusal to slide back technologically. This variant of the 4L allows the Raven to integrate with a C3 network by removing the 4L's active probe. It is replaced by a C3 Slave Unit and an ER Small Laser.\n\n<b><color=#e62e00>Quirk: Jammer</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.05</color></b>";"The Raven was a light-weight electronic warfare BattleMech which, when it first debuted after the end of the Third Succession War, was not just one of the first truly original 'Mech designs produced in centuries, but also represented humanity's refusal to slide back technologically. This variant of the 4L allows the Raven to integrate with a C3 network by removing the 4L's active probe. It is replaced by a C3 Slave Unit and an ER Small Laser.

<b><color=#e62e00>Склонность: Jammer</color></b>

<b><color=#e62e00>Drop Cost Multiplier: 1.05</color></b>";;"#000000";"#FFFFFF"
