"SimpleBattle_CleanOutTheMercs.contractName";"Clean Out The Mercs";"Clean Out The Mercs";;;
"SimpleBattle_CleanOutTheMercs.dialogueList0.dialogueContent0.words";"We're facing professionals, so we should expect well-armed and disciplined opposition.";"We're facing professionals, so we should expect well-armed and disciplined opposition.";;;
"SimpleBattle_CleanOutTheMercs.dialogueList0.dialogueContent1.words";"We've picked up comm signals from this region, so that's where you should start looking.";"We've picked up comm signals from this region, so that's where you should start looking.";;;
"SimpleBattle_CleanOutTheMercs.dialogueList0.dialogueContent2.words";"Keep them off balance. And be careful, Commander.";"Keep them off balance. And be careful, Commander.";;;
"SimpleBattle_CleanOutTheMercs.dialogueList1.dialogueContent0.words";"Good work, Commander. I've signaled our employers that their operations are safe for now.";"Good work, Commander. I've signaled our employers that their operations are safe for now.";;;
"SimpleBattle_CleanOutTheMercs.dialogueList2.dialogueContent0.words";"Some days you're hammer, other days you're the anvil. Let's head home, Commander.";"Some days you're hammer, other days you're the anvil. Let's head home, Commander.";;;
"SimpleBattle_CleanOutTheMercs.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_CleanOutTheMercs.longDescription";"I don't like fighting other mercenaries, but that's the nature of the business.";"I don't like fighting other mercenaries, but that's the nature of the business.";;;
"SimpleBattle_CleanOutTheMercs.objectiveList0.title";"Destroy Enemy Lance";"Destroy Enemy Lance";;;
"SimpleBattle_CleanOutTheMercs.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_CleanOutTheMercs.shortDescription";"We're currently trying to engage in long-term operations in this system, which runs counter to {TEAM_TAR.FactionDef.Demonym} interests. They've hired a well-regarded mercenary outfit to engage {TEAM_EMP.FactionDef.Name} operatives on the planet's surface, and the mercenaries have sent a single, well-armed lance. We'd like you to counter that lance, by intercepting and destroying it.";"We're currently trying to engage in long-term operations in this system, which runs counter to {TEAM_TAR.FactionDef.Demonym} interests. They've hired a well-regarded mercenary outfit to engage {TEAM_EMP.FactionDef.Name} operatives on the planet's surface, and the mercenaries have sent a single, well-armed lance. We'd like you to counter that lance, by intercepting and destroying it.";;;
"SimpleBattle_ForwardObservers.contractName";"Forward Observers";"Forward Observers";;;
"SimpleBattle_ForwardObservers.dialogueList0.dialogueContent0.words";"We've got solid intel that the enemy lance is in the region.";"We've got solid intel that the enemy lance is in the region.";;;
"SimpleBattle_ForwardObservers.dialogueList0.dialogueContent1.words";"Sweep the area, find them, and clear them out.";"Sweep the area, find them, and clear them out.";;;
"SimpleBattle_ForwardObservers.dialogueList1.dialogueContent0.words";"Well done, Commander. That should slow down {TEAM_TAR.FactionDef.Name} offensive.";"Well done, Commander. That should slow down {TEAM_TAR.FactionDef.Name} offensive.";;;
"SimpleBattle_ForwardObservers.dialogueList2.dialogueContent0.words";"There's no way to salvage this situation, Commander. Time to call it.";"There's no way to salvage this situation, Commander. Time to call it.";;;
"SimpleBattle_ForwardObservers.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_ForwardObservers.longDescription";"We don't have any intelligence about other possible enemy forces on the ground, Commander, so keep your eyes open.";"We don't have any intelligence about other possible enemy forces on the ground, Commander, so keep your eyes open.";;;
"SimpleBattle_ForwardObservers.objectiveList0.title";"Destroy Enemy Scout Lance";"Destroy Enemy Scout Lance";;;
"SimpleBattle_ForwardObservers.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_ForwardObservers.shortDescription";"Our scouts have observed {TEAM_TAR.FactionDef.Demonym} military units covertly surveying military and industrial targets. This increased activity from {TEAM_TAR.FactionDef.Name} near several priority facilities suggests a strike is coming soon. We're tasking you with intercepting the scout lance that's identifying targets, and eliminating it before it can report back.";"Our scouts have observed {TEAM_TAR.FactionDef.Demonym} military units covertly surveying military and industrial targets. This increased activity from {TEAM_TAR.FactionDef.Name} near several priority facilities suggests a strike is coming soon. We're tasking you with intercepting the scout lance that's identifying targets, and eliminating it before it can report back.";;;
"SimpleBattle_HotLanding.contractName";"Hot Landing";"Hot Landing";;;
"SimpleBattle_HotLanding.dialogueList0.dialogueContent0.words";"This is where the satellite pictures showed the hostile lance touching down.";"This is where the satellite pictures showed the hostile lance touching down.";;;
"SimpleBattle_HotLanding.dialogueList0.dialogueContent1.words";"Move up and make contact; let's see what we're dealing with.";"Move up and make contact; let's see what we're dealing with.";;;
"SimpleBattle_HotLanding.dialogueList0.dialogueContent2.words";"Expect serious resistance. Oliveira out.";"Expect serious resistance. Oliveira out.";;;
"SimpleBattle_HotLanding.dialogueList1.dialogueContent0.words";"That's the last of them, Commander. Let's dust off and go home.";"That's the last of them, Commander. Let's dust off and go home.";;;
"SimpleBattle_HotLanding.dialogueList2.dialogueContent0.words";"I'm pulling you out. We can't get this one done.";"I'm pulling you out. We can't get this one done.";;;
"SimpleBattle_HotLanding.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_HotLanding.longDescription";"If they just set down, they may not be battle-ready; we might catch them with their metaphorical pants down.";"If they just set down, they may not be battle-ready; we might catch them with their metaphorical pants down.";;;
"SimpleBattle_HotLanding.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_HotLanding.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_HotLanding.shortDescription";"Satellite surveillance pictures show that a heavy lance was inserted onto the planet's surface by a {TEAM_TAR.FactionDef.Demonym} DropShip. Currently we believe they're securing their LZ, preparing for whatever operation they have planned. Before they finish securing the area, we'd like you to interrupt them. They're heavily armed so expect strong resistance.";"Satellite surveillance pictures show that a heavy lance was inserted onto the planet's surface by a {TEAM_TAR.FactionDef.Demonym} DropShip. Currently we believe they're securing their LZ, preparing for whatever operation they have planned. Before they finish securing the area, we'd like you to interrupt them. They're heavily armed so expect strong resistance.";;;
"SimpleBattle_InterruptedExercise.contractName";"Interrupted Exercise";"Interrupted Exercise";;;
"SimpleBattle_InterruptedExercise.dialogueList0.dialogueContent0.words";"We've picked up fusion engine signatures and weapons fire, Commander.";"We've picked up fusion engine signatures and weapons fire, Commander.";;;
"SimpleBattle_InterruptedExercise.dialogueList0.dialogueContent1.words";"Looks like our targets are in this area.";"Looks like our targets are in this area.";;;
"SimpleBattle_InterruptedExercise.dialogueList0.dialogueContent2.words";"Move up, make contact, and wipe them out.";"Move up, make contact, and wipe them out.";;;
"SimpleBattle_InterruptedExercise.dialogueList1.dialogueContent0.words";"Well done, Commander. I've alerted our employers; let's get out of here.";"Well done, Commander. I've alerted our employers; let's get out of here.";;;
"SimpleBattle_InterruptedExercise.dialogueList2.dialogueContent0.words";"I'm not sure what went wrong, Commander, but we need to withdraw before we suffer any more losses.";"I'm not sure what went wrong, Commander, but we need to withdraw before we suffer any more losses.";;;
"SimpleBattle_InterruptedExercise.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_InterruptedExercise.longDescription";"They pick these empty worlds for conducting exercises in hopes of keeping it a secret. Too bad for them, I suppose.";"They pick these empty worlds for conducting exercises in hopes of keeping it a secret. Too bad for them, I suppose.";;;
"SimpleBattle_InterruptedExercise.objectiveList0.description";"The primary objective to destroy the enemy lance.";"The primary objective to destroy the enemy lance.";;;
"SimpleBattle_InterruptedExercise.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_InterruptedExercise.objectiveList1.description";"An OPTIONAL primary objective to destroy the second enemy lance.";"An OPTIONAL primary objective to destroy the second enemy lance.";;;
"SimpleBattle_InterruptedExercise.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_InterruptedExercise.shortDescription";"We have intel that {TEAM_TAR.FactionDef.Name} is conducting military exercises on this backwater world. This is an opportunity to covertly advance {TEAM_EMP.FactionDef.Demonym} interests in the region. We need a deniable force to intercept their drills and provide them with some live-fire exercises instead. We believe there is a primary lance of 'Mechs and a supporting lance of vehicles.";"We have intel that {TEAM_TAR.FactionDef.Name} is conducting military exercises on this backwater world. This is an opportunity to covertly advance {TEAM_EMP.FactionDef.Demonym} interests in the region. We need a deniable force to intercept their drills and provide them with some live-fire exercises instead. We believe there is a primary lance of 'Mechs and a supporting lance of vehicles.";;;
"SimpleBattle_RaidingParty.contractName";"Raiding Party";"Raiding Party";;;
"SimpleBattle_RaidingParty.dialogueList0.dialogueContent0.words";"The enemy dropship landed somewhere in this area, Commander.";"The enemy dropship landed somewhere in this area, Commander.";;;
"SimpleBattle_RaidingParty.dialogueList0.dialogueContent1.words";"Acquire their location and engage them.";"Acquire their location and engage them.";;;
"SimpleBattle_RaidingParty.dialogueList0.dialogueContent2.words";"Let's put a stop to their raid, Commander.";"Let's put a stop to their raid, Commander.";;;
"SimpleBattle_RaidingParty.dialogueList1.dialogueContent0.words";"Good job, commander. Let's debrief aboard the ship.";"Good job, commander. Let's debrief aboard the ship.";;;
"SimpleBattle_RaidingParty.dialogueList2.dialogueContent0.words";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";;;
"SimpleBattle_RaidingParty.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_RaidingParty.longDescription";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";;;
"SimpleBattle_RaidingParty.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_RaidingParty.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_RaidingParty.shortDescription";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";;;
"SimpleBattle_RaidingParty_Alt_NEW.contractName";"Raiding Party";"Raiding Party";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList0.dialogueContent0.words";"The enemy dropship landed somewhere in this area, Commander.";"The enemy dropship landed somewhere in this area, Commander.";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList0.dialogueContent1.words";"Acquire their location and engage them.";"Acquire their location and engage them.";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList0.dialogueContent2.words";"Let's put a stop to their raid, Commander.";"Let's put a stop to their raid, Commander.";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList1.dialogueContent0.words";"Good job, commander. Let's debrief aboard the ship.";"Good job, commander. Let's debrief aboard the ship.";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList2.dialogueContent0.words";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";;;
"SimpleBattle_RaidingParty_Alt_NEW.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_RaidingParty_Alt_NEW.longDescription";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";;;
"SimpleBattle_RaidingParty_Alt_NEW.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_RaidingParty_Alt_NEW.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_RaidingParty_Alt_NEW.shortDescription";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";;;
"SimpleBattle_RepoMan.contractName";"Repossession";"Repossession";;;
"SimpleBattle_RepoMan.dialogueList0.dialogueContent0.words";"The target vehicles have been detected in this area, Commander.";"The target vehicles have been detected in this area, Commander.";;;
"SimpleBattle_RepoMan.dialogueList0.dialogueContent1.words";"Move up, make contact, and engage the targets.";"Move up, make contact, and engage the targets.";;;
"SimpleBattle_RepoMan.dialogueList0.dialogueContent2.words";"Keep an eye out for enemy 'Mechs as well.";"Keep an eye out for enemy 'Mechs as well.";;;
"SimpleBattle_RepoMan.dialogueList1.dialogueContent0.words";"You certainly sent them a message, Commander.";"You certainly sent them a message, Commander.";;;
"SimpleBattle_RepoMan.dialogueList2.dialogueContent0.words";"Surprising. I wasn't expecting this kind of work to be a challenge.";"Surprising. I wasn't expecting this kind of work to be a challenge.";;;
"SimpleBattle_RepoMan.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_RepoMan.longDescription";"Commander, they also mentioned that the target vehicles are currently on deployment with a secondary lance of 'Mechs. You can optionally destroy them as well, and there's a bonus.";"Commander, they also mentioned that the target vehicles are currently on deployment with a secondary lance of 'Mechs. You can optionally destroy them as well, and there's a bonus.";;;
"SimpleBattle_RepoMan.objectiveList0.title";"Destroy Enemy Vehicles";"Destroy Enemy Vehicles";;;
"SimpleBattle_RepoMan.objectiveList1.title";"Destroy Enemy 'Mechs";"Destroy Enemy 'Mechs";;;
"SimpleBattle_RepoMan.shortDescription";"A {TEAM_TAR.FactionDef.Demonym} leader has fallen behind on payments for their armored vehicles, and our leasing agent has been unable to repossess the heavily armored vehicles. We've decided that sending a more explosive message is the best way to ensure that others do not take future liberties.";"A {TEAM_TAR.FactionDef.Demonym} leader has fallen behind on payments for their armored vehicles, and our leasing agent has been unable to repossess the heavily armored vehicles. We've decided that sending a more explosive message is the best way to ensure that others do not take future liberties.";;;
"SimpleBattle_SettlingAGrudge.contractName";"Settling a Grudge";"Settling a Grudge";;;
"SimpleBattle_SettlingAGrudge.dialogueList0.dialogueContent0.words";"You've arrived at the location our employer specified, Commander.";"You've arrived at the location our employer specified, Commander.";;;
"SimpleBattle_SettlingAGrudge.dialogueList0.dialogueContent1.words";"Move forward, acquire a target lance and light them up.";"Move forward, acquire a target lance and light them up.";;;
"SimpleBattle_SettlingAGrudge.dialogueList0.dialogueContent2.words";"Keep an eye out for reinforcements. I get the impression these folks are a bit twitchy.";"Keep an eye out for reinforcements. I get the impression these folks are a bit twitchy.";;;
"SimpleBattle_SettlingAGrudge.dialogueList1.dialogueContent0.words";"Excellent work, Commander. That should send the appropriate message.";"Excellent work, Commander. That should send the appropriate message.";;;
"SimpleBattle_SettlingAGrudge.dialogueList2.dialogueContent0.words";"We may have kicked a hornet's nest, Commander. Time to pull out.";"We may have kicked a hornet's nest, Commander. Time to pull out.";;;
"SimpleBattle_SettlingAGrudge.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_SettlingAGrudge.longDescription";"If they want to show military strength here in {TGT_SYSTEM.Name}, we can do that for them.";"If they want to show military strength here in {TGT_SYSTEM.Name}, we can do that for them.";;;
"SimpleBattle_SettlingAGrudge.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_SettlingAGrudge.objectiveList1.title";"Destroy Reinforcements";"Destroy Reinforcements";;;
"SimpleBattle_SettlingAGrudge.shortDescription";"Within the last three months, {TEAM_TAR.FactionDef.Name} has struck our facilities, personnel, and supply convoys over half a dozen times. My superiors in the {TEAM_EMP.FactionDef.Government} leadership would like to even the score. We'd like to hire you to find a {TEAM_TAR.FactionDef.Demonym} lance and destroy it, to demonstrate we are not without military resources on {TGT_SYSTEM.Name}.";"Within the last three months, {TEAM_TAR.FactionDef.Name} has struck our facilities, personnel, and supply convoys over half a dozen times. My superiors in the {TEAM_EMP.FactionDef.Government} leadership would like to even the score. We'd like to hire you to find a {TEAM_TAR.FactionDef.Demonym} lance and destroy it, to demonstrate we are not without military resources on {TGT_SYSTEM.Name}.";;;
"SimpleBattle_StubbornSurrender.contractName";"Stubborn Surrender";"Stubborn Surrender";;;
"SimpleBattle_StubbornSurrender.dialogueList0.dialogueContent0.words";"Looks like we've found our targets, Commander.";"Looks like we've found our targets, Commander.";;;
"SimpleBattle_StubbornSurrender.dialogueList0.dialogueContent1.words";"Move forward and clear them out.";"Move forward and clear them out.";;;
"SimpleBattle_StubbornSurrender.dialogueList0.dialogueContent2.words";"Be careful. These Mechs may be old and poorly maintained, but they can still kill you.";"Be careful. These Mechs may be old and poorly maintained, but they can still kill you.";;;
"SimpleBattle_StubbornSurrender.dialogueList1.dialogueContent0.words";"Excellent work commander; the zone is clean, the board is green. Let's go home.";"Excellent work commander; the zone is clean, the board is green. Let's go home.";;;
"SimpleBattle_StubbornSurrender.dialogueList2.dialogueContent0.words";"Well, those old timers still know a few tricks. They live to fight another day.";"Well, those old timers still know a few tricks. They live to fight another day.";;;
"SimpleBattle_StubbornSurrender.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_StubbornSurrender.longDescription";"Commander, we can't underestimate these old-timers, but fortunately we can expect poorly maintained 'Mechs. Finish them quickly.";"Commander, we can't underestimate these old-timers, but fortunately we can expect poorly maintained 'Mechs. Finish them quickly.";;;
"SimpleBattle_StubbornSurrender.objectiveList0.title";"Destroy Enemy 'Mechs";"Destroy Enemy 'Mechs";;;
"SimpleBattle_StubbornSurrender.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_StubbornSurrender.shortDescription";"Many years ago, we fought a lengthy conflict with {TEAM_TAR.FactionDef.ShortName} here in {TGT_SYSTEM.name}. Recently, however, news has trickled in from a remote region of the planet: enemy forces harrying regional transportation. Eyewitness reports describe very old 'Mechs in colors from the conflict long since ended. You are to show these old MechWarriors that the war is over for them as well.";"Many years ago, we fought a lengthy conflict with {TEAM_TAR.FactionDef.ShortName} here in {TGT_SYSTEM.name}. Recently, however, news has trickled in from a remote region of the planet: enemy forces harrying regional transportation. Eyewitness reports describe very old 'Mechs in colors from the conflict long since ended. You are to show these old MechWarriors that the war is over for them as well.";;;
