itemCollection_RogueMechs_Heavy,,,
mechdef_champion_CHP-1N,Mech,1,4
mechdef_champion_CHP-1N2,Mech,1,4
mechdef_mad_dog_MDD-Prime,Mech,1,2
mechdef_ostroc_OSR-2C,Mech,1,6
mechdef_ostroc_OSR-2CB,Mech,1,4
mechdef_ostroc_OSR-3C,Mech,1,6
mechdef_ostsol_OTL-4D,Mech,1,6
mechdef_quickdraw_QKD-4G,Mech,1,6
mechdef_quickdraw_QKD-4H,Mech,1,6
mechdef_quickdraw_QKD-5A,Mech,1,6
mechdef_catapult_CPLT-C1,Mech,1,6
mechdef_crusader_CRD-2R,Mech,1,6
mechdef_crusader_CRD-3R,Mech,1,6
mechdef_ebon_jaguar_EBJ-Prime,Mech,1,2
mechdef_hellbringer_HBR-Prime,Mech,1,2
mechdef_jagermech_JM6-S,Mech,1,6
mechdef_rifleman_iic_RFL-IIC-1,Mech,1,2
mechdef_rifleman_iic_RFL-IIC-1-2,Mech,1,2
mechdef_thunderbolt_TDR-5S,Mech,1,6
mechdef_thunderbolt_TDR-5Sb,Mech,1,4
mechdef_avatar_AV1-O,Mech,1,4
mechdef_grasshopper_GHR-5H,Mech,1,6
mechdef_grasshopper_GHR-5N,Mech,1,6
mechdef_warhammer_WHM-6R,Mech,1,6
mechdef_warhammer_WHM-6Rb,Mech,1,6
mechdef_shootist_ST-8A,Mech,1,4
mechdef_summoner_SMN-Prime,Mech,1,2
mechdef_blackknight_BL-6-KNT,Mech,1,4
mechdef_marauder_MAD-1R,Mech,1,4
mechdef_marauder_MAD-2R,Mech,1,4
mechdef_marauder_MAD-3R,Mech,1,6
mechdef_orion_ON1-K,Mech,1,6
mechdef_orion_ON1-V,Mech,1,6
mechdef_orion_ON1-VA,Mech,1,6
mechdef_stalker_STK-4P,Mech,1,6
mechdef_timber_wolf_TW-Prime,Mech,1,6
