itemCollection_RogueParts_Heavy,,,
mechdef_champion_CHP-1N,MechPart,1,4
mechdef_champion_CHP-1N2,MechPart,1,4
mechdef_mad_dog_MDD-Prime,MechPart,1,2
mechdef_ostroc_OSR-2C,MechPart,1,6
mechdef_ostroc_OSR-2CB,MechPart,1,4
mechdef_ostroc_OSR-3C,MechPart,1,6
mechdef_ostsol_OTL-4D,MechPart,1,6
mechdef_quickdraw_QKD-4G,MechPart,1,6
mechdef_quickdraw_QKD-4H,MechPart,1,6
mechdef_quickdraw_QKD-5A,MechPart,1,6
mechdef_catapult_CPLT-C1,MechPart,1,6
mechdef_crusader_CRD-2R,MechPart,1,6
mechdef_crusader_CRD-3R,MechPart,1,6
mechdef_ebon_jaguar_EBJ-Prime,MechPart,1,2
mechdef_hellbringer_HBR-Prime,MechPart,1,2
mechdef_jagermech_JM6-S,MechPart,1,6
mechdef_rifleman_iic_RFL-IIC-1,MechPart,1,2
mechdef_rifleman_iic_RFL-IIC-1-2,MechPart,1,2
mechdef_thunderbolt_TDR-5S,MechPart,1,6
mechdef_thunderbolt_TDR-5Sb,MechPart,1,4
mechdef_avatar_AV1-O,MechPart,1,4
mechdef_grasshopper_GHR-5H,MechPart,1,6
mechdef_grasshopper_GHR-5N,MechPart,1,6
mechdef_warhammer_WHM-6R,MechPart,1,6
mechdef_warhammer_WHM-6Rb,MechPart,1,6
mechdef_shootist_ST-8A,MechPart,1,4
mechdef_summoner_SMN-Prime,MechPart,1,2
mechdef_blackknight_BL-6-KNT,MechPart,1,4
mechdef_marauder_MAD-1R,MechPart,1,4
mechdef_marauder_MAD-2R,MechPart,1,4
mechdef_marauder_MAD-3R,MechPart,1,6
mechdef_orion_ON1-K,MechPart,1,6
mechdef_orion_ON1-V,MechPart,1,6
mechdef_orion_ON1-VA,MechPart,1,6
mechdef_stalker_STK-4P,MechPart,1,6
mechdef_timber_wolf_TW-Prime,MechPart,1,6
