RT_LevelIIVehicles_List,,,
vehicledef_MANTICORE_3055,Mech,1,1
vehicledef_BULLDOG_ER,Mech,1,1
vehicledef_TYPHOON,Mech,1,1
vehicledef_SCHILTRON_PRIME,Mech,1,1
vehicledef_SCHILTRON_A,Mech,1,1
vehicledef_SCHILTRON_B,Mech,1,1
vehicledef_SCHILTRON_C,Mech,1,1
vehicledef_SCHREK_ERLL,Mech,1,1
vehicledef_DEMOLISHER_GAUSS,Mech,1,1
vehicledef_CHALLENGER_X,Mech,1,1
vehicledef_ONTOS_3053,Mech,1,1
vehicledef_ALACORN_VI,Mech,1,1
vehicledef_LONGTOM,Mech,1,1
vehicledef_CHAPARRAL,Mech,1,1
vehicledef_BULLDOG_UAC,Mech,1,1
vehicledef_FURY_II,Mech,1,1
vehicledef_PARTISAN_AAA,Mech,1,1
vehicledef_YellowJacket_Gauss,Mech,1,1
vehicledef_Warrior_H8,Mech,1,1
vehicledef_HawkMoth_LGauss,Mech,1,1
vehicledef_CARRIER_HEAVYLRM,Mech,1,1
vehicledef_CARRIER_LRM_3055,Mech,1,1
vehicledef_CARRIER_SRM_3054,Mech,1,1
vehicledef_CARRIER_MPL,Mech,1,1
