RT_BA_Parts_Generic,,,
mechdef_infiltrator_mk_ii_IFL-II-STD,MechPart,4,5
mechdef_inner_sphere_standard_IS-FL,MechPart,4,5
mechdef_inner_sphere_standard_IS-GSS,MechPart,4,3
mechdef_inner_sphere_standard_IS-L,MechPart,4,5
mechdef_inner_sphere_standard_IS-LRR,MechPart,4,5
mechdef_inner_sphere_standard_IS-MG,MechPart,4,5
mechdef_inner_sphere_standard_IS-MTR,MechPart,4,5
mechdef_inner_sphere_standard_IS-SRM,MechPart,4,5
mechdef_inner_sphere_standard_IS-TAG,MechPart,4,5
mechdef_tunnel_rat_TR-CUT,MechPart,4,5
