itemCollection_random_ammo_AC10,,,
Ammo_AmmunitionBox_AP_AC10,AmmunitionBox,1,2
Ammo_AmmunitionBox_Caseless_AC10,AmmunitionBox,1,6
Ammo_AmmunitionBox_Flak_AC10,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_AC10_double,AmmunitionBox,1,20
Ammo_AmmunitionBox_Incendiary_AC10,AmmunitionBox,1,7
Ammo_AmmunitionBox_Precision_AC10,AmmunitionBox,1,8
Ammo_AmmunitionBox_Protected_AC10,AmmunitionBox,1,12
Ammo_AmmunitionBox_HVAC_AC10,AmmunitionBox,1,15
Ammo_Heavy_Rotary_AC10,AmmunitionBox,1,4
Ammo_Heavy_Rotary_AC10_double,AmmunitionBox,1,2
Ammo_Heavy_Rotary_Caseless_AC10,AmmunitionBox,1,1
Ammo_Heavy_Rotary_Protected_AC10,AmmunitionBox,1,3
Ammo_AmmunitionBox_Ultra_AC10,AmmunitionBox,1,10
Ammo_AmmunitionBox_Ultra_AC10_CL,AmmunitionBox,1,3
Ammo_AmmunitionBox_Ultra_AC10_double,AmmunitionBox,1,6
Ammo_AmmunitionBox_Ultra_Protected_AC10,AmmunitionBox,1,11
Ammo_AmmunitionBox_LBX_CLUSTER_AC10,AmmunitionBox,1,8
Ammo_AmmunitionBox_LBX_SLUG_AC10,AmmunitionBox,1,8
