"chassisdef_adder_ADR-K.Description.Details";"The K config is equipped with a Rotary AC/2 and ton of ammunition in the right arm while the left arm carries a single ER Large Pulse Laser. Additional protection comes from a Laser Anti-Missile System.   \n\n<b><color=#e62e00>Quirk: Narrow/Low Profile</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.01</color></b>";"The K config is equipped with a Rotary AC/2 and ton of ammunition in the right arm while the left arm carries a single ER Large Pulse Laser. Additional protection comes from a Laser Anti-Missile System. 

<b><color=#e62e00>Склонность: Узкий / Низкий профиль</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.01</color></b>";;"#000000";"#FFFFFF"
"chassisdef_adder_ADR-K.StockRole";"Sniper";"Снайпер";;"#000000";"#FFFFFF"
"chassisdef_adder_ADR-K.YangsThoughts";"The K config is equipped with a Rotary AC/2 and ton of ammunition in the right arm while the left arm carries a single ER Large Pulse Laser. Additional protection comes from a Laser Anti-Missile System.";"The K config is equipped with a Rotary AC/2 and ton of ammunition in the right arm while the left arm carries a single ER Large Pulse Laser. Additional protection comes from a Laser Anti-Missile System.";;"#000000";"#FFFFFF"
"chassisdef_agrotera_AGT-1A.Description.Details";"Developed by Majesty M&M from battle data gathered in engagements with the Word of Blake's patterns of Phoenix Hawk BattleMechs, the Agrotera is a fast, hard-hitting Medium 'Mech packed with some of the most cutting-edge technology available. An XL 300 fusion engine and 240-meter jump capacity give the Agrotera excellent agility for it's weight class, while 9.5 tons of armor keep it reasonably safe against the hits that do land. The Agrotera is no slouch giving hits back, sporting an ERPPC linked to an advanced Actuator Enhancement System, backed by a Medium VSPL. A single normal Medium Pulse Laser and a pair of Small Pulse Lasers round out the Agrotera's arsenal and leave it well equipped to handle virtually any battlefield threat, entirely independent from supply line restrictions.\n\n<b><color=#e62e00>Quirk: Nimble</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.02</color></b>";"Developed by Majesty M&M from battle data gathered in engagements with the Word of Blake's patterns of Phoenix Hawk BattleMechs, the Agrotera is a fast, hard-hitting Medium 'Mech packed with some of the most cutting-edge technology available. An XL 300 fusion engine and 240-meter jump capacity give the Agrotera excellent agility for it's weight class, while 9.5 tons of armor keep it reasonably safe against the hits that do land. The Agrotera is no slouch giving hits back, sporting an ERPPC linked to an advanced Actuator Enhancement System, backed by a Medium VSPL. A single normal Medium Pulse Laser and a pair of Small Pulse Lasers round out the Agrotera's arsenal and leave it well equipped to handle virtually any battlefield threat, entirely independent from supply line restrictions.

<b><color=#e62e00>Склонность: Шустрый</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.02</color></b>";;"#000000";"#FFFFFF"
"chassisdef_agrotera_AGT-1A.StockRole";"Striker";"Ударная единица";;"#000000";"#FFFFFF"
"chassisdef_agrotera_AGT-1A.YangsThoughts";"Developed by Majesty M&M from battle data gathered in engagements with the Word of Blake's patterns of Phoenix Hawk BattleMechs, the Agrotera is a fast, hard-hitting Medium 'Mech packed with some of the most cutting-edge technology available. An XL 300 fusion engine and 240-meter jump capacity give the Agrotera excellent agility for it's weight class, while 9.5 tons of armor keep it reasonably safe against the hits that do land. The Agrotera is no slouch giving hits back, sporting an ERPPC linked to an advanced Actuator Enhancement System, backed by a Medium VSPL. A single normal Medium Pulse Laser and a pair of Small Pulse Lasers round out the Agrotera's arsenal and leave it well equipped to handle virtually any battlefield threat, entirely independent from supply line restrictions.";"Developed by Majesty M&M from battle data gathered in engagements with the Word of Blake's patterns of Phoenix Hawk BattleMechs, the Agrotera is a fast, hard-hitting Medium 'Mech packed with some of the most cutting-edge technology available. An XL 300 fusion engine and 240-meter jump capacity give the Agrotera excellent agility for it's weight class, while 9.5 tons of armor keep it reasonably safe against the hits that do land. The Agrotera is no slouch giving hits back, sporting an ERPPC linked to an advanced Actuator Enhancement System, backed by a Medium VSPL. A single normal Medium Pulse Laser and a pair of Small Pulse Lasers round out the Agrotera's arsenal and leave it well equipped to handle virtually any battlefield threat, entirely independent from supply line restrictions.";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-5Y.Description.Details";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. The 5Y variant uses a smaller 210 engine which reduces the top speed to 118km/h. The 5Y uses two LRM-5 launchers for missile support and deployment of Thunder rounds, while each arm carries a Light PPC. This weapons load encourages the pilot to engage in long-range duels. \n\n<b><color=#e62e00>Quirk: Improved Sensors</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.01</color></b>";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. The 5Y variant uses a smaller 210 engine which reduces the top speed to 118km/h. The 5Y uses two LRM-5 launchers for missile support and deployment of Thunder rounds, while each arm carries a Light PPC. This weapons load encourages the pilot to engage in long-range duels. 

<b><color=#e62e00>Склонность: Улучш. сенсоры</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.01</color></b>";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-5Y.StockRole";"Missile Boat";"Ракетоноситель";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-5Y.YangsThoughts";"Boss, this is another one of those Capellan stealth 'Mechs.  This thing is going to be practically invisible to sensors at long ranges and packs decent firepower considering the size of the engine and the bulk that stealth tech takes up.";"Boss, this is another one of those Capellan stealth 'Mechs. This thing is going to be practically invisible to sensors at long ranges and packs decent firepower considering the size of the engine and the bulk that stealth tech takes up.";;"#000000";"#FFFFFF"
"chassisdef_anubis_ABS-5Z.Description.Details";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. The 5Z variant uses a smaller 210 engine which reduces the top speed to 118km/h. This variant is based on the 5Y and developed in 3124. It removes all the weaponry of the 5Y, replacing it with an ER Medium Laser in each arm, a Streak SRM-4 in the side torsos, and head mounted TAG system allows the Anubis to call for fire support.\n\n<b><color=#e62e00>Quirk: Improved Sensors</color></b>\n\n<b><color=#e62e00>Drop Cost Multiplier: 1.01</color></b>";"Designed by Fredonian Industrial Technologies, the Anubis was originally designed to compliment the Osiris BattleMech in use by the Federated Suns. The 5Z variant uses a smaller 210 engine which reduces the top speed to 118km/h. This variant is based on the 5Y and developed in 3124. It removes all the weaponry of the 5Y, replacing it with an ER Medium Laser in each arm, a Streak SRM-4 in the side torsos, and head mounted TAG system allows the Anubis to call for fire support.

<b><color=#e62e00>Склонность: Улучш. сенсоры</color></b>

<b><color=#e62e00>Множитель стоимости высадки: 1.01</color></b>";;"#000000";"#FFFFFF"
