itemCollection_Mechs_Starting_HellsHorses_Light,,,
vehicledef_APC_INDRA_CLAN,Mech,1,4
vehicledef_ASSHUR_ARTY_SPOTTER_CLAN,Mech,1,4
vehicledef_ASSHUR_RECON_CLAN,Mech,1,4
vehicledef_PEGASUS_CLAN,Mech,1,4
vehicledef_PEGASUS_LRM_CLAN,Mech,1,4
vehicledef_SHAMASH_CLAN,Mech,1,4
vehicledef_SVANTOVIT_IFV_CLAN,Mech,1,4
vehicledef_SVANTOVIT_ORIGINAL_CLAN,Mech,1,4
vehicledef_ZORYA_CLAN,Mech,1,4
vehicledef_ZORYA_AMMO_CLAN,Mech,1,4
vehicledef_LIGHTNING_ROYAL,Mech,1,4
vehicledef_Ripper_Royal,Mech,1,4
vehicledef_Nightshade_Royal,Mech,1,4
vehicledef_Donar,Mech,1,4
vehicledef_ODIN,Mech,1,4
vehicledef_MITHRAS,Mech,1,4
